frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
69,17,17,17,14.339,0.022,20.276,1.997,22.276,44.891
70,16,16,16,13.979,0.024,20.987,1.966,22.956,43.562
71,17,17,17,14.749,0.022,19.857,1.886,21.747,45.984
72,16,16,16,14.958,0.023,20.239,1.985,22.227,44.99
73,15,15,15,13.978,0.023,20.012,1.716,21.732,46.015
74,16,16,16,13.959,0.021,20.015,1.924,21.942,45.574
75,17,17,17,14.838,0.024,19.976,1.967,21.946,45.566
76,15,15,15,14.805,0.026,20.8,1.803,22.607,44.235
77,17,17,17,15.847,0.023,20.119,1.961,22.083,45.283
78,16,16,16,14.748,0.022,20.377,3.118,23.499,42.556
79,15,15,15,14.043,0.026,21.682,1.841,23.526,42.505
80,16,16,16,13.957,0.023,20.455,2.016,22.475,44.495
81,17,17,17,16.039,0.023,20.657,1.988,22.647,44.155
82,17,17,17,14.006,0.023,22.129,2.017,24.149,41.409
83,16,16,16,14.013,0.021,20.756,1.878,22.637,44.175
84,15,15,15,17.959,0.024,20.765,1.883,22.651,44.147
85,17,17,17,14.374,0.023,20.417,1.949,22.369,44.705
86,17,17,17,14.086,0.024,20.872,2.035,22.911,43.647
87,18,18,18,16.08,0.026,20.308,2.119,22.43,44.583
88,17,17,17,14.017,0.023,20.798,1.993,22.794,43.872
89,17,17,17,14.886,0.026,20.559,1.966,22.529,44.388
90,16,16,16,14.331,0.025,20.667,1.984,22.654,44.143
91,16,16,16,14.036,0.021,20.102,1.869,21.974,45.509
92,16,16,16,14.41,0.023,20.848,2.02,22.871,43.723
93,17,17,17,14.477,0.023,20.607,2.095,22.705,44.043
94,16,16,16,14.014,0.022,20.564,1.804,22.372,44.7
95,15,15,15,14.064,0.023,20.575,1.775,22.353,44.737
96,17,17,17,14.851,0.024,20.806,1.968,22.777,43.904
97,17,17,17,13.927,0.023,20.637,1.936,22.576,44.294
98,16,16,16,14.05,0.023,20.586,1.916,22.506,44.433
99,17,17,17,14.346,0.026,20.616,1.932,22.551,44.344
100,15,15,15,14.05,0.024,20.333,1.842,22.197,45.052
101,14,14,14,14.071,0.023,22.357,1.686,24.046,41.587
102,16,16,16,14.407,0.028,23.886,1.862,25.751,38.833
103,16,16,16,14.033,0.022,20.237,1.915,22.156,45.135
104,16,16,16,13.976,0.022,20.01,1.961,21.974,45.508
105,15,15,15,14.749,0.023,20.404,1.817,22.224,44.996
106,17,17,17,14.931,0.021,20.595,2.07,22.668,44.115
107,17,17,17,14.176,0.022,20.129,1.934,22.066,45.319
108,16,16,16,15.046,0.02,22.401,1.902,24.306,41.141
109,16,16,16,14.064,0.023,20.264,1.853,22.12,45.209
110,15,15,15,14.085,0.022,20.4,1.798,22.201,45.043
111,16,16,16,14.933,0.022,19.897,1.895,21.795,45.882
112,16,16,16,13.967,0.023,19.855,1.73,21.588,46.322
113,16,16,16,13.918,0.026,20.378,1.896,22.276,44.891
114,16,16,16,14.412,0.022,20.426,1.983,22.413,44.617
115,16,16,16,13.996,0.023,20.453,1.938,22.394,44.655
116,17,17,17,14.013,0.021,20.455,2.117,22.574,44.298
117,15,15,15,14.874,0.021,21.02,1.837,22.861,43.743
118,15,15,15,13.967,0.019,21.26,1.735,22.997,43.483
119,16,16,16,13.966,0.021,23.033,1.884,24.92,40.128
120,18,18,18,15.026,0.023,21.007,2.039,23.049,43.387
121,19,19,19,14.006,0.021,20.884,2.187,23.074,43.338
122,17,17,17,15.025,0.022,20.435,2.072,22.51,44.424
123,16,16,16,15.964,0.021,19.989,1.891,21.883,45.698
124,16,16,16,14.011,0.021,19.991,1.965,21.959,45.54
125,16,16,16,14.023,0.022,20.146,2.926,23.076,43.336
126,16,16,16,15.063,0.021,20.67,1.869,22.542,44.362
127,15,15,15,13.89,0.02,20.897,1.884,22.785,43.889
128,16,16,16,14.001,0.022,20.324,1.927,22.254,44.936
129,16,16,16,14.291,0.022,20.626,1.838,22.468,44.508
130,16,16,16,14.008,0.023,20.158,1.955,22.116,45.217
131,16,16,16,16.368,0.021,20.752,1.85,22.607,44.235
132,15,15,15,15.975,0.022,20.483,1.84,22.326,44.791
133,16,16,16,13.967,0.022,20.244,1.918,22.166,45.115
134,15,15,15,13.909,0.023,19.929,1.81,21.742,45.994
135,14,14,14,14.747,0.021,19.977,1.687,21.668,46.152
136,16,16,16,14.244,0.024,20.193,1.923,22.12,45.209
137,16,16,16,14.995,0.025,19.915,1.844,21.762,45.951
138,16,16,16,14.98,0.022,19.853,2.054,21.91,45.641
139,16,16,16,13.963,0.021,20.297,1.844,22.144,45.159
140,15,15,15,13.938,0.02,20.236,1.901,22.151,45.145
141,15,15,15,14.771,0.022,20.236,1.732,21.971,45.514
142,17,17,17,13.939,0.02,20.441,2.026,22.471,44.502
143,18,18,18,13.974,0.025,20.634,2.193,22.83,43.801
144,18,18,18,15.541,0.022,20.401,2.073,22.477,44.49
145,19,19,19,13.987,0.023,20.522,3.322,23.848,41.932
146,18,18,18,14.883,0.024,21.182,2.042,23.227,43.053
147,17,17,17,14.336,0.022,20.331,1.989,22.324,44.796
148,17,17,17,13.971,0.023,19.973,2.012,21.988,45.48
149,17,17,17,13.995,0.022,19.939,1.958,21.901,45.66
150,17,17,17,14.285,0.022,20.309,1.951,22.263,44.917
151,17,17,17,17.696,0.02,22.542,1.944,24.489,40.835
152,17,17,17,14.975,0.025,22.446,1.994,24.443,40.911
153,17,17,17,14.943,0.022,20.097,2.007,22.107,45.234
154,18,18,18,13.986,0.022,20.647,2.149,22.799,43.861
155,16,16,16,14.04,0.023,20.423,1.856,22.282,44.879
156,16,16,16,14.289,0.024,20.281,1.885,22.168,45.109
157,15,15,15,13.933,0.022,20.379,1.812,22.193,45.059
158,15,15,15,13.971,0.021,19.974,1.751,21.728,46.024
159,14,14,14,15.035,0.021,19.585,1.678,21.266,47.023
160,15,15,15,13.911,0.026,19.907,1.804,21.714,46.053
161,15,15,15,13.919,0.023,19.673,1.849,21.526,46.456
162,15,15,15,14.331,0.024,20.22,1.904,22.128,45.191
163,15,15,15,14.003,0.023,19.932,1.704,21.639,46.213
164,16,16,16,14.194,0.021,19.776,1.88,21.659,46.17
165,16,16,16,14.896,0.023,19.996,1.851,21.849,45.768
166,15,15,15,14.941,0.025,20.569,1.79,22.361,44.72
167,16,16,16,14.223,0.025,20.203,1.888,22.095,45.259
168,16,16,16,14.74,0.022,20.591,1.996,22.59,44.267
169,17,17,17,13.974,0.022,20.669,1.942,22.615,44.219
170,17,17,17,13.99,0.025,19.882,2.014,21.899,45.663
171,17,17,17,14.896,0.021,19.701,2.004,21.709,46.065
172,17,17,17,13.988,0.022,20.249,2.002,22.254,44.936
173,17,17,17,14.964,0.022,20.378,2.062,22.443,44.558
174,17,17,17,14.842,0.023,19.932,1.973,21.909,45.644
175,19,19,19,14.064,0.022,20.648,2.209,22.86,43.744
176,20,20,20,14.004,0.021,20.626,2.273,22.904,43.661
177,20,20,20,14.996,0.02,20.573,2.234,22.81,43.84
178,18,18,18,14.027,0.022,20.71,2.129,22.842,43.779
179,18,18,18,14.002,0.022,20.323,2.144,22.471,44.502
180,17,17,17,14.947,0.023,20.492,1.944,22.44,44.564
181,17,17,17,15.029,0.022,20.653,2.03,22.685,44.081
182,17,17,17,14.08,0.021,20.312,1.951,22.265,44.913
183,17,17,17,14.339,0.021,20.085,1.974,22.063,45.326
184,18,18,18,14.205,0.021,20.686,2.088,22.777,43.905
185,18,18,18,13.966,0.02,20.495,1.986,22.485,44.474
186,18,18,18,15.14,0.023,19.938,2.156,22.097,45.254
187,18,18,18,13.968,0.02,20.34,1.946,22.29,44.863
188,18,18,18,13.919,0.02,20.664,2.075,22.743,43.97
189,18,18,18,14.988,0.021,19.939,2.102,22.045,45.362
190,18,18,18,13.997,0.022,20.275,2.048,22.326,44.792
191,18,18,18,14.746,0.022,20.213,2.097,22.314,44.815
192,17,17,17,15.194,0.022,20.712,2.011,22.727,44.0
193,17,17,17,13.921,0.021,22.483,1.976,24.463,40.879
194,18,18,18,14.646,0.026,20.091,2.096,22.19,45.065
195,17,17,17,15.008,0.024,20.446,2.038,22.487,44.47
196,18,18,18,14.115,0.024,20.416,1.992,22.412,44.62
197,18,18,18,14.944,0.024,20.614,2.153,22.771,43.915
198,18,18,18,16.838,0.022,20.531,2.111,22.645,44.159
199,18,18,18,14.05,0.022,20.824,2.09,22.917,43.636
200,19,19,19,14.038,0.023,20.746,2.071,22.821,43.82
201,19,19,19,14.345,0.021,23.514,2.215,25.732,38.862
202,19,19,19,15.017,0.023,22.411,2.371,24.786,40.346
203,19,19,19,14.074,0.024,21.052,2.214,23.269,42.976
204,21,21,21,15.298,0.023,21.248,2.521,23.772,42.067
205,20,20,20,14.059,0.022,20.622,2.225,22.851,43.761
206,20,20,20,14.074,0.022,20.305,2.227,22.534,44.378
207,20,20,20,16.349,0.022,20.733,2.358,23.095,43.3
208,19,19,19,14.372,0.022,21.123,2.287,23.414,42.71
209,19,19,19,15.031,0.022,20.844,2.173,23.021,43.439
210,19,19,19,14.437,0.021,20.538,2.194,22.735,43.985
211,19,19,19,14.228,0.022,20.462,2.259,22.725,44.005
212,19,19,19,15.029,0.023,21.313,2.167,23.484,42.582
213,18,18,18,15.032,0.024,20.479,2.025,22.506,44.432
214,19,19,19,15.015,0.024,21.481,2.206,23.691,42.21
215,18,18,18,13.987,0.026,20.69,2.133,22.826,43.81
216,20,20,20,14.407,0.027,20.327,2.319,22.649,44.152
217,19,19,19,14.026,0.024,20.417,2.258,22.679,44.095
218,19,19,19,13.993,0.023,20.056,2.186,22.246,44.951
219,19,19,19,15.032,0.023,20.145,2.301,22.45,44.543
220,19,19,19,14.892,0.023,20.327,2.264,22.595,44.258
221,19,19,19,14.102,0.024,20.94,2.113,23.055,43.374
222,19,19,19,14.805,0.022,20.725,2.236,22.964,43.547
223,18,18,18,13.962,0.024,20.848,2.112,22.964,43.547
224,20,20,20,14.027,0.025,20.966,2.254,23.223,43.061
225,20,20,20,14.361,0.026,20.079,2.484,22.566,44.314
226,20,20,20,14.367,0.025,20.646,3.225,23.875,41.885
227,20,20,20,14.351,0.022,20.303,2.332,22.639,44.172
228,20,20,20,15.008,0.02,20.759,2.309,23.071,43.344
229,21,21,21,15.022,0.022,21.023,2.421,23.448,42.648
230,20,20,20,13.984,0.024,20.692,2.346,23.042,43.399
231,20,20,20,14.952,0.022,20.284,2.399,22.686,44.079
232,21,21,21,16.148,0.022,20.612,2.36,22.974,43.527
233,21,21,21,15.3,0.022,20.576,2.36,22.94,43.593
234,18,18,18,14.506,0.022,20.708,2.163,22.874,43.717
235,19,19,19,14.002,0.023,20.707,2.207,22.925,43.621
236,20,20,20,14.211,0.022,20.974,2.293,23.271,42.972
237,20,20,20,14.272,0.022,20.742,2.281,23.026,43.429
238,20,20,20,14.314,0.022,21.389,2.245,23.637,42.306
239,19,19,19,13.993,0.021,20.533,2.272,22.809,43.842
240,19,19,19,15.035,0.025,20.347,2.269,22.619,44.211
241,21,21,21,15.123,0.026,21.643,2.394,24.04,41.597
242,21,21,21,15.411,0.026,20.658,2.339,23.0,43.478
243,20,20,20,14.315,0.023,20.699,2.33,23.032,43.418
244,19,19,19,13.949,0.024,20.785,2.284,23.072,43.342
245,19,19,19,14.909,0.023,20.121,2.106,22.231,44.983
246,19,19,19,14.254,0.021,19.991,2.208,22.202,45.042
247,19,19,19,14.059,0.024,20.068,2.241,22.312,44.819
248,18,18,18,15.063,0.023,20.71,2.011,22.724,44.006
249,18,18,18,15.143,0.024,20.795,2.065,22.864,43.738
250,19,19,19,15.007,0.023,20.654,2.344,23.002,43.475
251,18,18,18,13.992,0.021,24.169,2.107,26.279,38.053
252,18,18,18,14.491,0.022,21.074,2.093,23.17,43.159
253,18,18,18,14.006,0.024,20.268,2.165,22.435,44.573
254,19,19,19,14.032,0.023,20.949,2.155,23.107,43.276
255,19,19,19,14.996,0.025,20.639,2.14,22.782,43.895
256,18,18,18,14.024,0.021,20.881,2.091,22.975,43.526
257,19,19,19,14.187,0.024,20.924,2.165,23.093,43.304
258,19,19,19,14.381,0.022,20.891,2.182,23.077,43.334
259,19,19,19,15.203,0.021,20.947,2.192,23.142,43.211
260,19,19,19,15.097,0.023,22.52,2.227,24.752,40.402
261,20,20,20,15.014,0.023,20.929,2.349,23.281,42.953
262,20,20,20,15.038,0.022,21.173,2.23,23.406,42.724
263,20,20,20,15.115,0.021,21.056,2.293,23.352,42.822
264,20,20,20,15.1,0.022,20.526,2.391,22.921,43.628
265,20,20,20,14.786,0.022,20.934,2.307,23.244,43.021
266,20,20,20,15.133,0.023,21.655,2.374,24.033,41.61
267,20,20,20,15.162,0.023,21.856,2.265,24.133,41.437
268,21,21,21,15.091,0.023,21.047,2.535,23.586,42.399
269,20,20,20,14.387,0.024,20.915,2.352,23.27,42.973
270,21,21,21,15.206,0.022,21.148,2.404,23.556,42.452
271,21,21,21,15.087,0.022,20.661,2.408,23.073,43.34
272,18,18,18,14.447,0.023,20.657,2.138,22.798,43.863
273,19,19,19,15.028,0.021,20.36,2.255,22.619,44.211
274,18,18,18,15.127,0.021,20.51,2.091,22.605,44.238
275,17,17,17,15.25,0.022,20.409,2.004,22.417,44.61
276,17,17,17,14.473,0.021,20.61,2.092,22.704,44.044
277,21,21,21,15.087,0.021,20.905,2.362,23.27,42.973
278,18,18,18,14.383,0.022,20.396,1.993,22.392,44.659
279,19,19,19,14.832,0.023,20.283,2.275,22.561,44.324
280,20,20,20,14.962,0.021,20.579,2.263,22.846,43.771
281,19,19,19,15.205,0.021,20.891,2.151,23.046,43.391
282,20,20,20,15.219,0.022,20.776,2.375,23.155,43.188
283,20,20,20,14.097,0.024,24.772,2.202,26.977,37.069
284,19,19,19,14.95,0.028,21.033,2.233,23.269,42.975
285,20,20,20,15.034,0.023,21.153,2.325,23.481,42.587
286,20,20,20,14.335,0.024,21.533,2.367,23.905,41.833
287,19,19,19,14.403,0.025,25.204,2.128,27.336,36.582
288,20,20,20,14.476,0.03,21.188,2.325,23.517,42.523
289,21,21,21,14.268,0.025,21.027,2.412,23.443,42.657
290,21,21,21,16.604,0.024,20.463,2.344,22.81,43.84
291,20,20,20,16.133,0.027,20.764,2.329,23.097,43.296
292,20,20,20,14.287,0.025,24.345,2.348,26.696,37.459
293,21,21,21,14.362,0.022,21.844,2.391,24.238,41.257
294,22,22,22,15.308,0.024,21.727,2.499,24.23,41.272
295,22,22,22,15.092,0.039,22.93,2.551,25.485,39.239
296,22,22,22,14.133,0.027,27.749,2.306,30.058,33.269
297,21,21,21,14.611,0.028,24.375,2.306,26.685,37.474
298,20,20,20,14.399,0.03,25.791,2.38,28.174,35.494
299,20,20,20,14.499,0.028,22.949,2.27,25.222,39.648
300,19,19,19,14.588,0.021,22.198,2.14,24.342,41.082
301,19,19,19,14.202,0.02,22.523,2.4,24.927,40.117
302,21,21,21,14.286,0.024,23.171,2.402,25.576,39.099
303,20,20,20,16.504,0.021,21.074,2.235,23.312,42.896
304,20,20,20,14.251,0.02,24.778,2.324,27.104,36.894
305,20,20,20,14.183,0.023,23.35,2.269,25.623,39.027
306,20,20,20,14.31,0.023,21.552,2.365,23.92,41.806
307,19,19,19,14.09,0.024,21.059,2.2,23.263,42.987
308,19,19,19,14.155,0.024,21.094,2.219,23.317,42.888
309,18,18,18,14.596,0.024,21.043,2.162,23.208,43.088
310,19,19,19,15.755,0.023,21.04,2.087,23.131,43.233
311,19,19,19,14.856,0.023,21.008,2.128,23.139,43.216
312,19,19,19,14.984,0.023,20.947,2.219,23.177,43.145
313,19,19,19,15.099,0.021,21.15,2.161,23.314,42.893
314,19,19,19,15.081,0.025,22.241,2.143,24.389,41.003
315,19,19,19,14.471,0.034,24.426,2.086,26.517,37.712
316,18,18,18,15.051,0.032,27.729,4.271,32.004,31.246
317,18,18,18,15.094,0.032,27.001,4.293,31.298,31.951
318,18,18,18,15.313,0.035,23.534,2.135,25.674,38.951
319,18,18,18,16.142,0.033,26.601,2.047,28.652,34.901
320,18,18,18,17.839,0.035,24.214,2.339,26.558,37.654
321,20,20,20,14.609,0.034,29.681,2.338,32.023,31.228
322,19,19,19,14.191,0.025,21.26,2.215,23.478,42.593
323,20,20,20,18.305,0.018,21.16,3.146,24.309,41.137
324,19,19,19,16.496,0.018,21.915,2.262,24.18,41.357
325,18,18,18,14.241,0.018,23.473,2.061,25.537,39.159
326,20,20,20,14.253,0.019,21.242,2.244,23.489,42.573
327,18,18,18,14.454,0.019,21.091,2.193,23.288,42.941
328,19,19,19,14.084,0.02,21.284,2.181,23.468,42.61
329,19,19,19,17.322,0.017,21.015,2.18,23.198,43.107
330,19,19,19,17.231,0.018,21.588,2.184,23.776,42.06
331,20,20,20,14.267,0.02,21.224,2.19,23.416,42.706
332,20,20,20,14.419,0.027,21.619,2.391,24.014,41.643
333,19,19,19,14.609,0.031,21.356,3.958,25.318,39.498
334,21,21,21,14.207,0.031,22.197,2.331,24.531,40.764
335,20,20,20,14.079,0.025,20.919,2.367,23.289,42.938
336,19,19,19,14.273,0.025,20.611,2.135,22.749,43.959
337,19,19,19,15.06,0.021,20.286,2.114,22.403,44.636
338,20,20,20,14.267,0.022,20.658,2.312,22.972,43.531
339,20,20,20,16.333,0.023,20.61,2.194,22.807,43.846
340,21,21,21,14.716,0.024,25.221,2.341,27.565,36.277
341,21,21,21,14.789,0.024,20.811,2.388,23.202,43.1
342,20,20,20,14.422,0.02,20.707,2.301,23.012,43.457
343,21,21,21,14.181,0.024,21.355,2.456,23.815,41.991
344,21,21,21,14.203,0.023,21.188,2.321,23.513,42.53
345,22,22,22,14.445,0.023,21.228,2.513,23.745,42.115
346,21,21,21,14.972,0.024,21.476,2.414,23.893,41.853
347,21,21,21,14.77,0.03,20.952,2.477,23.433,42.675
348,22,22,22,15.06,0.025,21.038,2.51,23.552,42.46
349,20,20,20,15.242,0.022,21.185,2.382,23.57,42.427
350,21,21,21,15.383,0.022,20.76,2.356,23.119,43.254
351,21,21,21,15.274,0.02,23.55,2.48,26.033,38.412
352,21,21,21,14.162,0.025,21.61,2.515,24.128,41.445
353,21,21,21,14.152,0.023,20.998,2.501,23.503,42.548
354,21,21,21,15.112,0.02,20.447,2.459,22.91,43.65
355,21,21,21,14.878,0.023,21.457,2.395,23.855,41.921
356,21,21,21,14.205,0.024,21.085,2.316,23.405,42.727
357,23,23,23,15.289,0.028,21.355,2.657,24.015,41.64
358,22,22,22,15.07,0.024,21.857,2.525,24.385,41.008
359,22,22,22,15.035,0.021,21.385,2.467,23.855,41.92
360,21,21,21,16.087,0.024,21.832,2.332,24.167,41.378
361,20,20,20,14.217,0.023,21.096,2.283,23.383,42.766
362,19,19,19,15.17,0.023,20.797,2.183,22.984,43.509
363,20,20,20,15.296,0.025,20.765,2.229,22.997,43.484
364,22,22,22,14.178,0.025,20.906,2.516,23.425,42.69
365,20,20,20,15.389,0.025,23.371,2.223,25.597,39.067
366,20,20,20,15.082,0.03,20.783,2.358,23.144,43.208
367,19,19,19,14.185,0.024,20.428,2.244,22.676,44.099
368,19,19,19,15.083,0.02,20.837,2.177,23.017,43.446
369,20,20,20,15.096,0.026,20.5,2.303,22.806,43.849
370,20,20,20,14.15,0.022,20.428,2.287,22.719,44.016
371,20,20,20,15.045,0.026,20.723,2.283,23.009,43.461
372,21,21,21,14.829,0.022,20.564,2.423,22.991,43.496
373,20,20,20,14.068,0.023,20.295,2.373,22.672,44.108
374,20,20,20,14.796,0.021,20.0,2.344,22.348,44.747
375,21,21,21,14.404,0.021,19.998,2.385,22.386,44.672
376,20,20,20,15.105,0.024,20.673,2.316,22.992,43.493
377,21,21,21,14.708,0.023,20.597,2.454,23.055,43.375
378,21,21,21,14.769,0.024,20.668,2.308,22.987,43.503
379,22,22,22,14.719,0.023,20.753,2.439,23.195,43.112
380,19,19,19,14.698,0.026,20.26,2.175,22.438,44.566
381,20,20,20,14.929,0.025,21.105,3.23,24.338,41.088
382,21,21,21,14.795,0.027,20.855,2.506,23.363,42.803
383,21,21,21,14.844,0.021,20.84,2.427,23.27,42.973
384,21,21,21,14.783,0.023,20.888,2.338,23.23,43.048
385,20,20,20,14.041,0.024,20.867,2.273,23.143,43.21
386,21,21,21,15.141,0.024,23.251,2.444,25.699,38.912
387,22,22,22,17.892,0.022,20.958,2.548,23.509,42.537
388,22,22,22,14.108,0.022,20.793,2.354,23.151,43.195
389,20,20,20,14.827,0.023,21.029,2.262,23.295,42.928
390,18,18,18,14.72,0.022,22.362,2.116,24.481,40.847
391,19,19,19,16.801,0.025,23.336,2.262,25.601,39.061
392,19,19,19,14.892,0.023,19.973,2.127,22.103,45.242
393,18,18,18,14.305,0.021,20.293,2.107,22.403,44.637
394,18,18,18,14.111,0.022,20.313,2.114,22.432,44.58
395,17,17,17,13.998,0.02,20.669,2.004,22.677,44.098
396,17,17,17,14.285,0.022,20.258,2.011,22.272,44.899
397,17,17,17,14.062,0.022,20.706,2.052,22.761,43.934
398,17,17,17,14.747,0.023,20.219,1.988,22.21,45.025
399,17,17,17,14.608,0.023,20.276,2.027,22.308,44.828
400,17,17,17,14.901,0.024,20.252,2.021,22.277,44.889
401,17,17,17,14.763,0.021,23.281,2.0,25.285,39.549
402,19,19,19,14.889,0.022,20.985,2.195,23.184,43.134
403,20,20,20,14.708,0.024,20.862,2.236,23.1,43.289
404,16,16,16,13.969,0.021,20.369,1.949,22.322,44.799
405,16,16,16,14.658,0.023,20.384,1.976,22.364,44.715
406,17,17,17,15.329,0.021,20.152,2.056,22.211,45.023
407,18,18,18,14.173,0.023,20.589,2.182,22.774,43.909
408,19,19,19,15.094,0.023,20.415,2.121,22.54,44.366
409,19,19,19,14.153,0.026,20.527,2.265,22.795,43.869
410,19,19,19,14.778,0.024,20.214,3.287,23.504,42.545
411,19,19,19,14.334,0.023,20.727,2.27,23.0,43.478
412,18,18,18,14.878,0.024,20.055,2.087,22.145,45.157
413,18,18,18,14.015,0.022,19.944,2.24,22.188,45.07
414,19,19,19,14.892,0.023,19.879,2.194,22.077,45.297
415,18,18,18,14.035,0.022,20.277,2.137,22.417,44.609
416,18,18,18,15.699,0.021,20.428,2.201,22.633,44.184
417,18,18,18,15.964,0.021,23.021,2.153,25.178,39.718
418,19,19,19,14.133,0.022,20.63,2.222,22.856,43.752
419,18,18,18,14.136,0.024,20.422,2.113,22.538,44.369
420,17,17,17,14.985,0.022,20.51,2.055,22.569,44.308
421,16,16,16,14.098,0.022,20.991,1.916,22.911,43.647
422,16,16,16,14.121,0.02,20.46,1.887,22.35,44.742
423,16,16,16,14.734,0.021,20.379,2.0,22.383,44.678
424,16,16,16,14.645,0.021,20.589,1.899,22.492,44.461
425,17,17,17,13.992,0.023,20.439,1.986,22.428,44.588
426,17,17,17,15.043,0.022,20.251,2.008,22.262,44.919
427,17,17,17,14.201,0.022,20.743,1.938,22.685,44.082
428,17,17,17,13.992,0.023,20.746,2.034,22.783,43.892
429,17,17,17,14.374,0.021,20.569,2.08,22.652,44.145
430,17,17,17,14.037,0.021,20.568,1.974,22.545,44.356
431,18,18,18,14.989,0.021,20.741,2.144,22.888,43.69
432,18,18,18,14.354,0.021,20.604,2.197,22.805,43.85
