frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
79,13,13,13,17.364,0.023,20.448,1.576,22.027,45.399
80,13,13,13,17.061,0.022,20.344,1.527,21.874,45.716
81,14,14,14,17.434,0.019,20.439,1.644,22.086,45.277
82,14,14,14,17.268,0.02,20.986,1.625,22.614,44.22
83,14,14,14,19.28,0.021,20.899,1.617,22.519,44.408
84,14,14,14,17.739,0.019,23.536,1.579,25.119,39.811
85,14,14,14,17.29,0.022,20.244,1.687,21.934,45.592
86,15,15,15,17.286,0.018,20.501,1.68,22.185,45.076
87,16,16,16,17.619,0.02,20.18,1.852,22.035,45.383
88,15,15,15,19.318,0.021,20.51,1.709,22.222,45.001
89,15,15,15,17.161,0.02,20.777,1.696,22.476,44.492
90,13,13,13,17.6,0.02,20.419,1.549,21.97,45.517
91,13,13,13,17.423,0.018,20.223,1.563,21.788,45.896
92,13,13,13,17.525,0.02,20.797,1.567,22.368,44.707
93,15,15,15,18.889,0.018,20.443,1.737,22.183,45.08
94,14,14,14,17.27,0.02,20.358,1.716,22.077,45.296
95,13,13,13,17.068,0.019,20.333,1.526,21.878,45.707
96,15,15,15,17.695,0.019,20.393,1.797,22.194,45.058
97,15,15,15,17.374,0.021,20.752,1.755,22.511,44.423
98,14,14,14,18.259,0.018,20.27,1.611,21.883,45.697
99,15,15,15,18.066,0.025,20.307,1.637,21.947,45.565
100,13,13,13,17.184,0.022,20.129,1.585,21.718,46.046
101,13,13,13,17.081,0.021,20.033,1.518,21.555,46.394
102,14,14,14,19.181,0.023,24.946,1.608,26.556,37.656
103,14,14,14,18.641,0.026,19.964,1.58,21.547,46.41
104,14,14,14,17.189,0.021,19.92,1.633,21.556,46.391
105,13,13,13,18.028,0.02,20.274,1.493,21.77,45.934
106,15,15,15,17.721,0.019,20.135,1.78,21.918,45.625
107,15,15,15,17.379,0.019,19.883,1.693,21.579,46.342
108,14,14,14,19.12,0.02,19.891,1.601,21.495,46.523
109,14,14,14,17.123,0.02,19.808,1.698,21.508,46.493
110,13,13,13,17.28,0.021,20.044,1.492,21.54,46.425
111,14,14,14,17.658,0.021,22.191,1.528,23.723,42.154
112,14,14,14,17.207,0.021,19.968,1.57,21.541,46.422
113,14,14,14,18.39,0.018,19.648,1.681,21.333,46.876
114,14,14,14,18.272,0.021,19.96,1.565,21.529,46.45
115,14,14,14,17.215,0.021,20.363,1.68,22.046,45.359
116,15,15,15,17.895,0.021,20.39,1.694,22.087,45.276
117,14,14,14,18.455,0.019,20.812,1.632,22.448,44.548
118,13,13,13,18.806,0.02,20.736,2.495,23.234,43.04
119,14,14,14,17.167,0.022,20.868,1.633,22.504,44.437
120,16,16,16,18.836,0.02,20.972,1.802,22.778,43.903
121,17,17,17,17.221,0.02,20.147,1.866,22.016,45.422
122,15,15,15,17.548,0.025,20.115,1.699,21.816,45.838
123,14,14,14,19.928,0.023,19.939,1.606,21.548,46.409
124,14,14,14,19.036,0.022,19.987,1.663,21.653,46.183
125,14,14,14,17.121,0.021,19.609,1.598,21.209,47.15
126,14,14,14,19.078,0.021,19.985,1.691,21.679,46.128
127,13,13,13,17.169,0.02,20.43,1.517,21.95,45.559
128,14,14,14,18.419,0.021,20.844,1.651,22.497,44.451
129,14,14,14,17.55,0.02,20.407,1.658,22.068,45.315
130,14,14,14,17.303,0.021,20.164,1.637,21.804,45.864
131,14,14,14,16.959,0.02,22.446,1.751,24.2,41.322
132,13,13,13,17.845,0.021,20.269,1.575,21.847,45.772
133,14,14,14,18.652,0.024,20.272,1.676,21.952,45.555
134,13,13,13,17.139,0.021,19.973,1.517,21.494,46.525
135,12,12,12,17.685,0.022,19.941,1.46,21.404,46.721
136,14,14,14,17.358,0.022,20.283,1.617,21.902,45.657
137,14,14,14,17.274,0.021,20.844,1.641,22.488,44.469
138,14,14,14,18.212,0.022,19.684,1.596,21.282,46.987
139,14,14,14,17.179,0.022,21.351,1.642,22.996,43.486
140,13,13,13,17.219,0.02,19.78,1.536,21.319,46.906
141,13,13,13,17.918,0.021,19.546,1.485,21.034,47.543
142,15,15,15,17.279,0.021,19.939,1.756,21.698,46.087
143,15,15,15,18.999,0.022,19.647,1.653,21.304,46.939
144,15,15,15,17.599,0.021,19.938,1.774,21.715,46.051
145,16,16,16,17.242,0.022,19.815,1.804,21.622,46.248
146,15,15,15,17.187,0.023,20.28,1.645,21.928,45.603
147,14,14,14,17.754,0.023,19.883,1.739,21.624,46.245
148,14,14,14,18.099,0.022,19.571,1.621,21.195,47.181
149,14,14,14,17.232,0.021,19.642,1.6,21.245,47.071
150,14,14,14,18.761,0.022,19.827,1.663,21.493,46.527
151,14,14,14,17.409,0.019,22.956,1.617,24.576,40.691
152,14,14,14,17.201,0.023,22.907,1.604,24.514,40.793
153,14,14,14,18.753,0.021,19.45,1.629,21.082,47.433
154,14,14,14,17.301,0.022,20.098,1.623,21.723,46.033
155,13,13,13,17.162,0.021,20.157,1.506,21.666,46.156
156,13,13,13,17.731,0.022,19.925,1.569,21.497,46.518
157,12,12,12,17.132,0.02,19.955,1.429,21.387,46.758
158,12,12,12,17.854,0.021,19.731,1.434,21.168,47.24
159,12,12,12,17.593,0.02,19.525,1.509,21.037,47.536
160,13,13,13,16.935,0.021,19.712,1.527,21.242,47.077
161,13,13,13,17.189,0.021,19.304,1.514,20.82,48.03
162,13,13,13,17.714,0.02,20.089,1.642,21.734,46.01
163,13,13,13,17.601,0.02,19.297,1.583,20.884,47.884
164,14,14,14,18.025,0.02,19.69,1.585,21.278,46.997
165,14,14,14,18.17,0.024,20.782,1.774,22.559,44.327
166,14,14,14,17.251,0.022,23.38,1.551,24.934,40.105
167,14,14,14,17.686,0.021,20.009,2.838,22.851,43.763
168,14,14,14,18.497,0.023,19.546,1.848,21.397,46.735
169,15,15,15,17.174,0.012,20.11,1.769,21.882,45.701
170,15,15,15,17.554,0.022,19.701,1.683,21.386,46.758
171,15,15,15,17.695,0.021,19.603,1.696,21.303,46.943
172,15,15,15,17.088,0.02,19.99,1.761,21.754,45.969
173,15,15,15,21.409,0.02,20.187,1.681,21.871,45.722
174,15,15,15,19.04,0.02,20.079,1.815,21.898,45.667
175,17,17,17,17.337,0.021,20.255,1.891,22.149,45.148
176,18,18,18,17.334,0.019,20.413,2.015,22.431,44.581
177,18,18,18,18.442,0.021,20.404,2.049,22.456,44.532
178,16,16,16,19.12,0.021,20.704,1.86,22.567,44.313
179,16,16,16,17.338,0.022,20.466,1.907,22.376,44.69
180,15,15,15,17.724,0.021,20.689,1.668,22.36,44.722
181,15,15,15,17.23,0.022,20.19,1.749,21.942,45.575
182,15,15,15,17.61,0.021,20.334,1.673,22.011,45.432
183,15,15,15,19.051,0.021,21.526,1.675,23.204,43.095
184,16,16,16,17.483,0.022,20.58,1.825,22.408,44.627
185,16,16,16,17.368,0.021,20.286,1.807,22.097,45.254
186,16,16,16,17.654,0.021,19.929,1.933,21.866,45.734
187,16,16,16,17.28,0.02,19.924,1.789,21.716,46.048
188,16,16,16,18.251,0.021,19.862,1.809,21.674,46.138
189,16,16,16,17.704,0.02,19.682,1.736,21.422,46.682
190,16,16,16,17.189,0.028,20.06,1.802,21.865,45.736
191,16,16,16,17.271,0.021,20.387,1.767,22.157,45.132
192,15,15,15,17.553,0.022,21.234,1.779,23.017,43.447
193,15,15,15,17.629,0.023,24.223,1.67,25.897,38.615
194,16,16,16,17.296,0.019,20.165,1.84,22.008,45.438
195,15,15,15,17.724,0.02,20.262,1.674,21.94,45.579
196,16,16,16,17.394,0.02,20.553,1.773,22.33,44.783
197,16,16,16,17.674,0.021,20.352,1.799,22.154,45.139
198,16,16,16,20.671,0.021,20.536,1.76,22.299,44.844
199,16,16,16,17.399,0.02,20.398,1.853,22.254,44.935
200,17,17,17,17.548,0.02,20.619,1.867,22.49,44.464
201,17,17,17,17.721,0.021,23.715,1.927,25.645,38.993
202,17,17,17,17.436,0.022,22.095,1.871,23.969,41.72
203,17,17,17,18.947,0.027,21.003,1.894,22.9,43.668
204,19,19,19,17.716,0.019,20.651,2.041,22.694,44.064
205,18,18,18,17.187,0.021,20.547,2.052,22.603,44.242
206,18,18,18,17.444,0.021,20.237,1.947,22.188,45.069
207,18,18,18,18.375,0.019,20.374,2.12,22.497,44.45
208,17,17,17,19.148,0.019,20.966,1.983,22.952,43.57
209,17,17,17,17.476,0.022,20.438,1.855,22.296,44.851
210,17,17,17,17.808,0.02,20.288,2.015,22.307,44.83
211,17,17,17,17.332,0.019,20.181,1.833,22.016,45.421
212,17,17,17,17.412,0.019,20.197,1.891,22.091,45.267
213,16,16,16,18.681,0.02,20.214,1.83,22.047,45.358
214,17,17,17,17.388,0.02,22.033,1.897,23.933,41.784
215,16,16,16,17.17,0.021,20.15,1.884,22.037,45.378
216,18,18,18,17.73,0.02,20.204,2.001,22.209,45.027
217,17,17,17,17.079,0.018,20.509,1.903,22.415,44.612
218,17,17,17,18.687,0.02,20.25,1.895,22.149,45.149
219,17,17,17,17.871,0.019,20.827,1.866,22.696,44.061
220,17,17,17,17.465,0.02,21.058,1.859,22.92,43.629
221,17,17,17,17.24,0.02,20.39,1.854,22.247,44.95
222,17,17,17,17.798,0.026,20.506,1.842,22.359,44.724
223,17,17,17,18.643,0.023,20.43,1.952,22.386,44.671
224,18,18,18,17.524,0.02,20.404,1.875,22.282,44.879
225,18,18,18,17.991,0.027,20.112,1.996,22.111,45.226
226,18,18,18,17.442,0.023,20.376,2.006,22.385,44.674
227,18,18,18,17.652,0.021,20.14,1.861,22.004,45.447
228,18,18,18,18.806,0.026,20.705,2.022,22.73,43.995
229,19,19,19,17.489,0.024,20.776,2.133,22.911,43.647
230,18,18,18,17.251,0.022,20.543,2.016,22.562,44.323
231,18,18,18,17.605,0.022,20.258,2.052,22.313,44.817
232,19,19,19,17.389,0.023,20.456,2.11,22.569,44.309
233,19,19,19,18.341,0.023,20.299,2.088,22.39,44.662
234,16,16,16,17.667,0.02,20.345,1.933,22.281,44.882
235,17,17,17,17.189,0.02,20.517,1.906,22.426,44.591
236,18,18,18,17.477,0.019,21.457,1.963,23.423,42.694
237,18,18,18,17.745,0.021,20.175,2.162,22.34,44.762
238,18,18,18,18.658,0.019,20.485,1.95,22.438,44.568
239,18,18,18,17.498,0.026,20.05,2.059,22.112,45.223
240,18,18,18,17.78,0.025,20.552,2.009,22.565,44.317
241,19,19,19,17.602,0.021,20.341,2.022,22.366,44.711
242,19,19,19,17.526,0.025,22.369,1.949,24.322,41.115
243,18,18,18,18.791,0.024,21.524,1.865,23.391,42.751
244,17,17,17,17.11,0.025,20.336,1.888,22.227,44.99
245,17,17,17,17.336,0.026,20.316,1.866,22.186,45.074
246,17,17,17,17.459,0.022,23.04,1.838,24.881,40.191
247,17,17,17,17.545,0.026,20.016,1.93,21.949,45.56
248,16,16,16,18.361,0.022,20.26,1.817,22.081,45.289
249,16,16,16,18.015,0.019,20.388,1.822,22.213,45.018
250,17,17,17,17.762,0.019,20.3,1.903,22.206,45.033
251,16,16,16,17.386,0.019,23.349,1.853,25.205,39.675
252,16,16,16,18.376,0.022,22.942,1.739,24.684,40.512
253,16,16,16,19.368,0.027,20.041,1.854,21.898,45.667
254,17,17,17,17.108,0.022,20.37,1.895,22.268,44.908
255,17,17,17,18.058,0.022,20.224,2.005,22.232,44.98
256,17,17,17,17.47,0.025,20.454,1.886,22.343,44.756
257,17,17,17,18.122,0.024,20.821,1.852,22.677,44.097
258,17,17,17,19.158,0.02,20.705,1.96,22.668,44.115
259,17,17,17,17.43,0.022,20.436,1.901,22.34,44.762
260,17,17,17,17.395,0.023,20.552,1.962,22.518,44.409
261,18,18,18,17.831,0.022,20.182,2.008,22.193,45.059
262,18,18,18,17.955,0.023,20.543,1.99,22.536,44.373
263,18,18,18,19.102,0.023,21.119,1.933,23.056,43.373
264,18,18,18,18.096,0.025,20.179,1.961,22.144,45.16
265,18,18,18,17.362,0.021,20.474,1.952,22.428,44.587
266,18,18,18,17.269,0.02,20.642,2.027,22.671,44.108
267,18,18,18,17.874,0.02,20.777,1.803,22.583,44.281
268,19,19,19,18.291,0.028,21.001,2.091,23.096,43.298
269,18,18,18,17.431,0.021,20.526,2.015,22.544,44.357
270,19,19,19,18.18,0.026,20.445,2.112,22.56,44.326
271,19,19,19,17.697,0.021,20.296,2.059,22.357,44.729
272,16,16,16,17.754,0.023,21.724,1.832,23.559,42.447
273,17,17,17,19.866,0.025,20.238,1.922,22.164,45.119
274,16,16,16,17.446,0.023,20.281,1.8,22.085,45.28
275,16,16,16,17.625,0.023,20.138,1.882,22.023,45.407
276,16,16,16,17.926,0.022,20.164,1.789,21.957,45.544
277,19,19,19,17.682,0.02,20.316,2.097,22.415,44.613
278,17,17,17,19.332,0.021,20.372,1.911,22.285,44.872
279,18,18,18,17.714,0.021,20.242,1.998,22.243,44.958
280,19,19,19,17.579,0.023,20.138,1.979,22.121,45.206
281,18,18,18,17.346,0.024,20.683,1.996,22.682,44.088
282,18,18,18,17.923,0.023,20.354,2.084,22.44,44.563
283,19,19,19,19.29,0.019,20.666,2.088,22.757,43.942
284,17,17,17,17.416,0.018,20.57,1.884,22.457,44.529
285,19,19,19,17.936,0.02,20.125,2.227,22.356,44.731
286,18,18,18,17.731,0.021,20.353,1.946,22.301,44.84
287,18,18,18,17.806,0.021,22.478,1.917,24.399,40.986
288,19,19,19,20.236,0.023,20.828,2.06,22.891,43.685
289,19,19,19,17.512,0.021,20.675,2.08,22.758,43.94
290,19,19,19,17.454,0.022,20.246,2.125,22.374,44.695
291,19,19,19,17.791,0.021,20.191,2.152,22.347,44.749
292,18,18,18,17.814,0.02,20.515,2.048,22.566,44.315
293,18,18,18,19.235,0.022,20.92,1.991,22.914,43.641
294,19,19,19,17.886,0.022,20.745,2.011,22.759,43.939
295,19,19,19,17.442,0.021,20.485,2.119,22.607,44.234
296,19,19,19,17.528,0.021,20.36,2.026,22.389,44.664
297,19,19,19,17.573,0.02,20.348,2.182,22.533,44.38
298,18,18,18,19.343,0.021,20.583,2.089,22.676,44.1
299,18,18,18,17.424,0.021,25.131,1.973,27.107,36.891
300,17,17,17,18.03,0.027,20.387,1.867,22.256,44.931
301,17,17,17,17.714,0.022,23.521,1.877,25.401,39.368
302,19,19,19,17.524,0.023,23.256,2.108,25.368,39.42
303,18,18,18,19.329,0.021,20.581,2.002,22.586,44.276
304,18,18,18,17.189,0.021,20.089,2.063,22.156,45.135
305,18,18,18,17.5,0.02,20.505,2.044,22.552,44.342
306,18,18,18,17.946,0.021,20.476,1.992,22.471,44.502
307,17,17,17,18.088,0.021,20.752,1.931,22.687,44.079
308,17,17,17,19.008,0.021,20.573,1.97,22.546,44.355
309,16,16,16,17.812,0.02,20.777,1.767,22.547,44.352
310,17,17,17,17.268,0.021,20.685,1.953,22.641,44.167
311,17,17,17,17.437,0.022,20.836,1.955,22.794,43.87
312,17,17,17,17.778,0.02,20.68,1.861,22.544,44.358
313,17,17,17,18.969,0.02,20.253,2.111,22.368,44.707
314,17,17,17,17.447,0.019,20.279,1.915,22.197,45.052
315,17,17,17,17.807,0.02,20.554,1.924,22.481,44.482
316,16,16,16,17.555,0.021,21.265,1.909,23.177,43.145
317,16,16,16,17.78,0.021,20.547,1.731,22.281,44.882
318,16,16,16,18.537,0.019,20.013,1.814,21.83,45.808
319,16,16,16,17.224,0.021,20.028,1.792,21.824,45.82
320,16,16,16,17.393,0.02,20.641,1.791,22.435,44.572
321,18,18,18,17.93,0.021,20.722,1.958,22.683,44.085
322,17,17,17,17.502,0.026,20.894,1.823,22.72,44.015
323,18,18,18,18.467,0.022,21.016,1.949,22.968,43.539
324,17,17,17,17.711,0.021,20.635,2.001,22.639,44.172
325,17,17,17,17.059,0.021,23.774,1.879,25.656,38.977
326,18,18,18,17.417,0.022,20.944,2.026,22.973,43.529
327,17,17,17,17.753,0.02,21.057,1.986,23.046,43.391
328,18,18,18,18.463,0.019,20.814,2.008,22.825,43.812
329,18,18,18,17.491,0.02,21.097,2.01,23.11,43.272
330,18,18,18,18.317,0.021,21.051,2.011,23.066,43.354
331,19,19,19,17.448,0.02,21.227,2.209,23.44,42.662
332,19,19,19,17.602,0.02,20.884,2.079,22.966,43.543
333,18,18,18,18.973,0.025,21.378,2.033,23.415,42.707
334,20,20,20,17.244,0.022,20.945,2.162,23.11,43.272
335,18,18,18,17.444,0.022,20.767,2.05,22.82,43.822
336,17,17,17,17.892,0.02,20.779,1.944,22.725,44.003
337,17,17,17,17.534,0.02,20.611,1.919,22.533,44.38
338,18,18,18,19.768,0.023,20.885,1.987,22.876,43.715
339,19,19,19,17.738,0.022,20.516,2.156,22.676,44.1
340,20,20,20,17.232,0.022,21.015,2.181,23.199,43.105
341,20,20,20,17.527,0.021,20.938,2.218,23.159,43.181
342,19,19,19,17.805,0.021,21.924,2.065,23.992,41.68
343,20,20,20,18.591,0.025,21.078,2.169,23.25,43.01
344,20,20,20,17.39,0.021,21.109,2.276,23.388,42.756
345,21,21,21,18.004,0.021,20.953,2.334,23.29,42.937
346,20,20,20,17.562,0.023,21.239,2.252,23.493,42.566
347,20,20,20,18.076,0.022,20.968,2.173,23.145,43.206
348,21,21,21,19.465,0.021,21.094,2.304,23.401,42.734
349,19,19,19,17.519,0.021,20.802,2.119,22.924,43.622
350,20,20,20,17.389,0.024,20.869,2.252,23.123,43.247
351,20,20,20,17.766,0.022,20.811,2.244,23.066,43.353
352,19,19,19,17.776,0.022,23.613,2.135,25.75,38.835
353,19,19,19,19.372,0.023,20.665,2.2,22.869,43.728
354,19,19,19,17.905,0.021,20.404,2.392,22.8,43.86
355,19,19,19,17.624,0.019,20.749,2.03,22.782,43.894
356,19,19,19,17.489,0.02,22.981,2.077,25.061,39.903
357,21,21,21,18.813,0.021,21.158,2.249,23.411,42.715
358,21,21,21,18.354,0.021,21.527,2.262,23.792,42.031
359,21,21,21,21.203,0.02,21.486,2.248,23.738,42.127
360,20,20,20,18.324,0.02,21.623,2.149,23.775,42.061
361,19,19,19,18.166,0.021,21.286,2.088,23.377,42.777
362,18,18,18,17.815,0.022,21.024,2.09,23.116,43.26
363,19,19,19,19.832,0.021,20.762,2.138,22.903,43.662
364,20,20,20,17.515,0.021,20.795,2.18,22.979,43.518
365,19,19,19,17.773,0.022,20.909,2.115,23.027,43.427
366,18,18,18,18.04,0.02,20.686,2.043,22.732,43.991
367,17,17,17,17.519,0.022,20.868,1.94,22.811,43.838
368,17,17,17,18.68,0.021,21.127,1.904,23.034,43.414
369,18,18,18,17.876,0.02,20.804,1.957,22.765,43.927
370,18,18,18,17.409,0.02,20.924,2.13,23.057,43.371
371,18,18,18,17.453,0.02,20.754,2.031,22.788,43.882
372,19,19,19,17.743,0.019,20.95,2.061,23.015,43.451
373,19,19,19,18.515,0.021,20.73,2.135,22.868,43.729
374,19,19,19,17.287,0.02,20.535,2.169,22.707,44.039
375,19,19,19,17.816,0.02,20.528,2.119,22.65,44.15
376,19,19,19,17.761,0.021,21.469,3.16,24.632,40.597
377,19,19,19,17.856,0.024,24.439,2.068,26.511,37.721
378,19,19,19,18.905,0.021,21.264,2.141,23.408,42.72
379,20,20,20,17.625,0.02,21.388,2.215,23.606,42.362
380,17,17,17,17.719,0.022,20.734,1.99,22.727,44.001
381,18,18,18,17.826,0.021,20.762,1.998,22.763,43.931
382,19,19,19,20.001,0.02,21.264,2.032,23.299,42.919
383,20,20,20,19.623,0.02,21.088,2.188,23.279,42.958
384,19,19,19,17.846,0.021,21.241,2.134,23.379,42.773
385,19,19,19,17.593,0.019,21.322,2.108,23.433,42.674
386,18,18,18,17.406,0.02,21.405,2.012,23.421,42.698
387,19,19,19,18.031,0.02,21.143,2.058,23.204,43.095
388,19,19,19,18.011,0.019,21.47,2.059,23.533,42.494
389,18,18,18,17.478,0.02,21.575,2.01,23.588,42.395
390,16,16,16,17.807,0.019,21.36,1.798,23.16,43.177
391,17,17,17,17.476,0.019,20.985,2.056,23.044,43.396
392,17,17,17,17.704,0.019,20.579,1.893,22.475,44.495
393,16,16,16,19.838,0.018,20.936,1.82,22.759,43.938
394,16,16,16,17.675,0.019,20.889,1.976,22.869,43.728
395,16,16,16,17.365,0.022,20.811,1.804,22.618,44.213
396,16,16,16,18.108,0.02,20.91,1.79,22.703,44.048
397,16,16,16,17.751,0.019,20.699,1.853,22.556,44.333
398,16,16,16,19.322,0.021,20.805,1.891,22.7,44.053
399,15,15,15,17.911,0.019,20.735,1.706,22.444,44.555
400,15,15,15,17.567,0.019,20.458,1.858,22.32,44.803
401,15,15,15,17.689,0.019,23.589,1.779,25.372,39.414
402,17,17,17,17.883,0.02,24.148,1.948,26.099,38.315
403,17,17,17,19.226,0.021,24.744,1.925,26.672,37.493
404,15,15,15,17.499,0.02,20.705,1.716,22.424,44.596
405,15,15,15,17.889,0.019,20.41,1.728,22.142,45.163
406,15,15,15,18.28,0.02,20.37,1.698,22.072,45.307
407,16,16,16,18.663,0.019,20.695,1.81,22.509,44.428
408,17,17,17,19.79,0.02,20.713,1.892,22.608,44.233
409,17,17,17,17.802,0.018,20.988,1.964,22.955,43.563
410,17,17,17,17.418,0.019,20.391,2.044,22.438,44.567
411,17,17,17,18.104,0.024,20.487,1.862,22.353,44.738
412,16,16,16,17.581,0.019,20.495,1.829,22.327,44.788
413,16,16,16,18.529,0.019,20.24,1.766,22.008,45.438
414,16,16,16,17.757,0.018,20.221,1.825,22.049,45.353
415,16,16,16,17.55,0.02,20.154,1.786,21.943,45.572
416,17,17,17,17.583,0.02,20.739,1.881,22.623,44.203
417,17,17,17,18.053,0.02,20.747,1.989,22.74,43.976
418,18,18,18,18.703,0.02,21.18,2.038,23.222,43.062
419,17,17,17,17.464,0.019,20.978,1.983,22.964,43.547
420,16,16,16,17.868,0.02,21.163,1.805,22.97,43.535
421,15,15,15,17.346,0.018,20.826,1.753,22.582,44.283
422,15,15,15,17.762,0.02,20.713,1.66,22.376,44.691
423,15,15,15,19.592,0.02,20.526,1.69,22.219,45.006
424,15,15,15,17.268,0.02,20.594,1.782,22.379,44.684
425,16,16,16,17.674,0.019,20.433,1.857,22.294,44.856
426,16,16,16,18.274,0.022,20.022,1.904,21.93,45.6
427,16,16,16,18.0,0.021,20.692,1.768,22.464,44.516
428,16,16,16,18.807,0.021,20.705,1.926,22.634,44.181
429,16,16,16,18.208,0.02,26.065,1.846,27.915,35.823
430,16,16,16,17.601,0.021,20.441,1.797,22.241,44.961
431,17,17,17,17.325,0.019,20.546,1.902,22.452,44.54
432,17,17,17,19.101,0.02,20.512,2.03,22.546,44.354
