frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
429,11,11,11,12.096,0.023,19.016,1.519,20.538,48.691
430,10,10,10,12.018,0.024,18.783,1.602,20.388,49.048
431,9,9,9,12.058,0.023,19.173,1.399,20.575,48.603
432,11,11,11,12.008,0.022,18.521,1.765,20.29,49.286
433,11,11,11,12.076,0.023,19.005,1.603,20.611,48.518
434,12,12,12,12.056,0.023,19.541,1.686,21.229,47.105
435,12,12,12,12.182,0.024,19.828,1.76,21.591,46.316
436,11,11,11,12.057,0.022,19.463,1.683,21.15,47.282
437,10,10,10,12.094,0.022,19.248,1.501,20.753,48.185
438,9,9,9,12.092,0.021,20.255,1.438,21.696,46.091
439,8,8,8,12.12,0.021,18.993,1.23,20.226,49.44
440,8,8,8,12.083,0.02,19.28,1.324,20.606,48.529
441,8,8,8,12.163,0.02,19.026,1.281,20.311,49.235
442,7,7,7,12.121,0.023,19.004,1.067,20.075,49.813
443,8,8,8,12.102,0.022,19.1,1.259,20.363,49.108
444,8,8,8,12.077,0.021,19.415,1.236,20.655,48.415
445,10,10,10,12.003,0.021,18.862,1.446,20.311,49.234
446,9,9,9,12.005,0.02,18.795,1.395,20.194,49.52
447,10,10,10,12.068,0.022,19.562,1.503,21.069,47.463
448,11,11,11,11.999,0.021,19.095,1.621,20.719,48.265
449,7,7,7,11.966,0.022,18.888,1.115,20.006,49.985
450,8,8,8,12.012,0.022,18.739,1.22,19.962,50.095
451,7,7,7,11.95,0.02,22.212,1.117,23.332,42.86
452,7,7,7,11.913,0.023,21.978,1.094,23.075,43.336
453,7,7,7,12.028,0.021,18.657,1.159,19.82,50.455
454,7,7,7,11.957,0.022,19.382,1.143,20.529,48.712
455,7,7,7,11.922,0.024,19.204,1.141,20.348,49.145
456,6,6,6,11.95,0.021,19.293,1.009,20.305,49.248
457,6,6,6,11.994,0.022,18.75,1.028,19.782,50.552
458,7,7,7,11.992,0.023,18.596,1.205,19.805,50.492
459,8,8,8,12.03,0.023,18.656,1.322,19.982,50.044
460,9,9,9,11.946,0.022,20.09,1.386,21.479,46.557
461,9,9,9,12.003,0.026,19.83,1.347,21.18,47.214
462,10,10,10,11.924,0.022,19.088,1.527,20.618,48.501
463,9,9,9,11.947,0.023,19.352,1.45,20.805,48.065
464,9,9,9,11.936,0.022,19.152,1.369,20.525,48.722
465,9,9,9,11.999,0.023,19.087,1.388,20.479,48.831
466,9,9,9,11.996,0.025,18.855,1.374,20.232,49.428
467,9,9,9,12.092,0.025,20.497,1.419,21.919,45.623
468,11,11,11,12.115,0.023,19.49,1.611,21.105,47.382
469,10,10,10,12.099,0.021,19.144,1.593,20.74,48.215
470,9,9,9,12.099,0.024,19.413,1.339,20.756,48.178
471,8,8,8,12.164,0.024,19.357,1.219,20.58,48.592
472,8,8,8,12.1,0.045,18.845,1.256,20.104,49.741
473,8,8,8,12.172,0.022,21.457,1.242,22.702,44.048
474,10,10,10,12.137,0.022,19.386,1.559,20.949,47.736
475,10,10,10,12.148,0.024,19.64,1.54,21.184,47.205
476,10,10,10,12.117,0.024,19.332,1.41,20.746,48.203
477,10,10,10,12.208,0.025,19.626,1.44,21.069,47.463
478,12,12,12,12.214,0.025,20.133,1.768,21.904,45.654
479,13,13,13,12.134,0.023,20.313,1.898,22.214,45.016
480,11,11,11,12.227,0.021,20.023,1.722,21.749,45.979
481,11,11,11,12.14,0.025,19.822,1.562,21.388,46.756
482,11,11,11,12.16,0.021,19.591,1.561,21.155,47.27
483,12,12,12,12.174,0.021,20.076,1.706,21.787,45.9
484,13,13,13,12.178,0.022,20.204,1.904,22.112,45.225
485,13,13,13,12.185,0.023,19.436,1.884,21.325,46.894
486,14,14,14,12.232,0.022,20.009,1.87,21.882,45.7
487,12,12,12,12.186,0.021,20.235,1.8,22.039,45.374
488,10,10,10,12.258,0.021,19.852,1.523,21.378,46.777
489,12,12,12,12.259,0.023,20.204,1.835,22.042,45.368
490,13,13,13,12.276,0.02,20.172,1.869,22.044,45.363
491,14,14,14,12.212,0.022,20.396,1.952,22.351,44.74
492,14,14,14,12.25,0.021,20.873,1.963,22.84,43.783
493,11,11,11,12.214,0.021,20.02,1.557,21.58,46.339
494,11,11,11,12.203,0.023,21.717,1.566,23.287,42.943
495,12,12,12,12.295,0.026,20.319,1.701,22.023,45.406
496,11,11,11,12.273,0.022,20.204,1.633,21.84,45.787
497,11,11,11,12.266,0.02,19.918,1.698,21.619,46.256
498,11,11,11,12.281,0.021,19.939,1.555,21.498,46.517
499,11,11,11,12.287,0.022,20.044,1.607,21.654,46.181
500,12,12,12,12.323,0.022,19.967,1.786,21.755,45.966
501,12,12,12,12.245,0.02,22.628,1.694,24.325,41.11
502,11,11,11,12.275,0.027,23.691,1.624,25.319,39.496
503,13,13,13,12.231,0.027,20.35,1.892,22.246,44.952
504,12,12,12,12.333,0.024,20.249,1.768,22.021,45.411
505,12,12,12,12.244,0.02,19.712,1.771,21.487,46.54
506,12,12,12,12.314,0.021,19.676,1.694,21.373,46.788
507,12,12,12,12.367,0.022,19.74,1.732,21.476,46.565
508,12,12,12,12.259,0.022,19.438,1.689,21.13,47.326
509,12,12,12,12.286,0.023,19.012,1.845,20.86,47.938
510,12,12,12,12.265,0.021,19.611,1.743,21.356,46.825
511,13,13,13,12.213,0.021,19.925,1.802,21.729,46.021
512,13,13,13,12.282,0.021,20.101,1.866,21.969,45.518
513,15,15,15,12.265,0.022,20.129,2.074,22.206,45.032
514,15,15,15,12.315,0.022,19.855,2.02,21.879,45.706
515,15,15,15,12.229,0.023,19.729,1.969,21.701,46.08
516,15,15,15,13.537,0.023,20.335,2.066,22.404,44.634
517,16,16,16,12.329,0.023,19.972,2.093,22.067,45.316
518,16,16,16,12.361,0.027,19.964,2.205,22.172,45.101
519,14,14,14,12.303,0.021,20.526,2.02,22.549,44.348
520,15,15,15,12.374,0.02,20.293,2.025,22.32,44.802
521,14,14,14,12.282,0.022,20.316,2.712,23.032,43.419
522,14,14,14,12.322,0.022,21.503,2.032,23.539,42.482
523,15,15,15,12.228,0.021,20.261,2.076,22.341,44.762
524,13,13,13,12.25,0.023,20.077,1.91,21.991,45.473
525,14,14,14,12.296,0.02,19.7,1.88,21.584,46.331
526,12,12,12,12.276,0.022,20.042,1.758,21.803,45.865
527,12,12,12,12.328,0.022,19.428,1.608,21.039,47.532
528,13,13,13,12.334,0.025,19.65,1.88,21.533,46.44
529,13,13,13,12.401,0.023,19.812,1.834,21.65,46.19
530,13,13,13,12.244,0.024,19.534,1.83,21.368,46.798
531,12,12,12,12.339,0.022,19.829,1.768,21.6,46.296
532,12,12,12,12.296,0.023,19.804,1.77,21.578,46.344
533,12,12,12,12.26,0.025,19.582,1.625,21.21,47.147
534,12,12,12,12.276,0.031,19.806,1.721,21.529,46.448
535,12,12,12,12.276,0.022,19.47,1.786,21.26,47.037
536,12,12,12,12.377,0.022,19.631,1.732,21.366,46.802
537,12,12,12,12.249,0.019,19.304,1.82,21.128,47.33
538,11,11,11,12.216,0.022,19.646,1.559,21.209,47.15
539,12,12,12,12.301,0.022,19.65,1.748,21.401,46.726
540,12,12,12,12.302,0.022,19.026,1.779,20.809,48.056
541,12,12,12,12.275,0.021,19.29,1.729,21.024,47.566
542,12,12,12,12.216,0.023,19.18,1.585,20.768,48.15
543,12,12,12,12.239,0.022,19.163,1.764,20.929,47.78
544,12,12,12,12.288,0.023,19.626,1.907,21.536,46.433
545,12,12,12,12.258,0.023,19.492,1.671,21.167,47.244
546,11,11,11,12.272,0.022,19.663,1.606,21.272,47.01
547,11,11,11,12.306,0.023,19.422,1.599,21.025,47.563
548,11,11,11,12.254,0.021,19.467,1.643,21.113,47.363
549,11,11,11,12.326,0.021,22.604,1.513,24.121,41.458
550,9,9,9,12.253,0.028,19.95,1.399,21.353,46.833
551,10,10,10,12.222,0.021,22.587,1.446,24.037,41.603
552,10,10,10,12.295,0.024,24.573,1.435,26.011,38.445
553,11,11,11,12.247,0.023,19.597,1.496,21.097,47.401
554,12,12,12,12.198,0.023,19.68,1.857,21.541,46.424
555,11,11,11,12.312,0.021,20.035,1.48,21.517,46.474
556,11,11,11,12.29,0.027,19.96,1.528,21.492,46.529
557,10,10,10,12.341,0.028,20.027,1.53,21.561,46.38
558,10,10,10,12.299,0.025,19.717,1.674,21.393,46.743
559,10,10,10,12.248,0.022,19.66,1.404,21.068,47.465
560,11,11,11,12.242,0.023,19.461,1.613,21.078,47.443
561,10,10,10,12.233,0.022,19.926,1.483,21.414,46.699
562,10,10,10,12.285,0.022,19.351,1.51,20.864,47.929
563,9,9,9,12.232,0.024,19.766,1.492,21.262,47.032
564,10,10,10,12.184,0.022,19.834,1.578,21.416,46.694
565,9,9,9,12.279,0.022,19.86,1.366,21.229,47.106
566,9,9,9,12.193,0.024,19.813,1.384,21.2,47.169
567,9,9,9,12.205,0.024,19.824,1.386,21.214,47.14
568,9,9,9,12.186,0.023,19.73,1.315,21.048,47.51
569,10,10,10,12.224,0.021,20.047,1.502,21.552,46.399
570,10,10,10,12.206,0.024,19.564,1.703,21.271,47.013
571,10,10,10,12.217,0.021,22.163,1.52,23.686,42.219
572,10,10,10,12.196,0.024,19.892,1.436,21.332,46.879
573,10,10,10,12.243,0.024,19.736,1.537,21.276,47.001
574,9,9,9,12.278,0.022,20.151,1.382,21.536,46.434
575,11,11,11,12.211,0.026,20.41,1.553,21.966,45.525
576,11,11,11,12.239,0.022,19.827,1.674,21.504,46.503
577,10,10,10,12.288,0.022,23.972,1.491,25.467,39.267
578,9,9,9,12.259,0.024,19.965,1.472,21.44,46.641
579,9,9,9,12.275,0.021,19.109,1.372,20.485,48.817
580,9,9,9,12.278,0.023,19.275,1.298,20.576,48.601
581,8,8,8,12.384,0.024,19.55,1.167,20.72,48.263
582,9,9,9,13.52,0.025,19.51,1.408,20.922,47.798
583,9,9,9,12.282,0.023,19.668,1.52,21.192,47.188
584,9,9,9,12.392,0.022,19.416,1.435,20.855,47.951
585,8,8,8,12.301,0.023,19.387,1.286,20.677,48.364
586,8,8,8,12.354,0.023,19.608,1.227,20.839,47.987
587,9,9,9,12.281,0.021,19.693,1.397,21.093,47.409
588,10,10,10,12.291,0.018,19.464,1.499,20.966,47.696
589,10,10,10,12.329,0.021,19.72,1.455,21.179,47.217
590,9,9,9,12.304,0.02,20.041,1.307,21.351,46.836
591,10,10,10,12.368,0.02,19.828,1.569,21.4,46.729
592,10,10,10,12.382,0.019,20.028,1.52,21.552,46.399
593,10,10,10,12.403,0.022,19.511,1.495,21.009,47.599
594,9,9,9,12.411,0.021,19.784,1.43,21.217,47.132
595,9,9,9,12.343,0.021,19.316,1.388,20.707,48.292
596,9,9,9,12.557,0.022,18.845,1.344,20.192,49.523
597,9,9,9,12.378,0.021,19.19,2.14,21.333,46.876
598,9,9,9,12.312,0.01,19.201,1.432,20.635,48.46
599,9,9,9,12.398,0.01,19.178,1.425,20.607,48.528
600,8,8,8,12.314,0.011,19.645,1.291,20.939,47.757
