frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
152,10,10,10,12.242,0.028,23.639,1.294,24.936,40.103
153,10,10,10,12.298,0.024,18.488,1.263,19.754,50.622
154,10,10,10,12.366,0.023,18.562,1.27,19.835,50.415
155,10,10,10,12.224,0.025,19.045,1.213,20.261,49.356
156,8,8,8,12.336,0.025,18.884,1.116,20.003,49.991
157,8,8,8,12.376,0.027,19.037,1.093,20.133,49.669
158,9,9,9,12.409,0.024,18.647,1.177,19.828,50.434
159,7,7,7,12.327,0.023,18.63,0.96,19.594,51.036
160,7,7,7,12.318,0.025,18.543,0.966,19.512,51.249
161,9,9,9,12.37,0.027,18.716,1.138,19.857,50.36
162,9,9,9,12.327,0.024,18.967,1.221,20.191,49.526
163,9,9,9,12.281,0.025,18.423,1.191,19.618,50.973
164,9,9,9,12.293,0.025,18.287,1.128,19.417,51.501
165,7,7,7,12.256,0.024,18.461,0.932,19.395,51.558
166,7,7,7,12.253,0.023,18.293,0.969,19.265,51.907
167,8,8,8,12.307,0.024,18.673,1.173,19.85,50.378
168,7,7,7,12.311,0.022,18.421,1.009,19.433,51.459
169,7,7,7,12.369,0.024,18.127,0.968,19.099,52.358
170,7,7,7,12.352,0.023,18.841,0.96,19.823,50.446
171,7,7,7,12.334,0.024,19.149,0.981,20.133,49.669
172,7,7,7,13.485,0.025,18.836,0.97,19.809,50.483
173,7,7,7,12.449,0.022,19.127,1.044,20.175,49.567
174,7,7,7,12.374,0.023,18.888,1.011,19.902,50.245
175,6,6,6,12.406,0.023,18.416,0.873,19.292,51.834
176,5,5,5,12.351,0.025,17.941,0.751,18.695,53.491
177,6,6,6,12.423,0.024,18.214,0.927,19.145,52.234
178,6,6,6,12.285,0.025,18.088,0.851,18.943,52.791
179,6,6,6,12.43,0.025,18.596,0.863,19.462,51.383
180,7,7,7,12.353,0.026,18.43,0.95,19.383,51.59
181,8,8,8,12.277,0.023,20.704,1.094,21.801,45.869
182,8,8,8,12.283,0.023,18.624,1.898,20.526,48.719
183,8,8,8,12.333,0.021,18.586,1.122,19.711,50.733
184,8,8,8,12.353,0.021,18.606,1.124,19.733,50.676
185,7,7,7,12.423,0.023,18.725,1.044,19.772,50.576
186,9,9,9,12.308,0.023,18.424,1.167,19.594,51.036
187,8,8,8,12.427,0.048,18.504,1.058,19.565,51.113
188,7,7,7,14.817,0.023,18.697,0.992,19.693,50.78
189,8,8,8,12.308,0.027,18.806,1.037,19.846,50.388
190,9,9,9,12.382,0.026,18.587,1.178,19.768,50.586
191,8,8,8,12.333,0.025,18.34,1.066,19.409,51.522
192,8,8,8,13.526,0.024,18.178,1.101,19.282,51.862
193,8,8,8,12.322,0.023,18.242,1.078,19.322,51.754
194,8,8,8,12.366,0.025,18.676,1.082,19.761,50.604
195,8,8,8,12.29,0.023,18.643,1.078,19.725,50.698
196,8,8,8,12.327,0.024,18.359,1.123,19.485,51.32
197,8,8,8,12.354,0.024,18.448,1.07,19.521,51.227
198,8,8,8,12.255,0.024,18.091,1.044,19.138,52.253
199,8,8,8,12.279,0.024,18.107,1.039,19.149,52.223
200,7,7,7,12.273,0.024,18.363,0.97,19.336,51.716
201,7,7,7,12.276,0.022,21.357,1.008,22.368,44.706
202,7,7,7,12.23,0.024,23.903,0.971,24.878,40.197
203,8,8,8,12.263,0.022,18.493,1.113,19.609,50.996
204,9,9,9,12.35,0.024,18.269,1.249,19.522,51.225
205,8,8,8,12.273,0.023,18.16,1.071,19.235,51.989
206,7,7,7,12.286,0.022,18.301,1.698,20.002,49.994
207,7,7,7,12.272,0.023,18.402,1.006,19.412,51.515
208,7,7,7,12.271,0.023,18.056,0.987,19.047,52.503
209,7,7,7,12.252,0.023,17.733,1.026,18.761,53.301
210,7,7,7,12.29,0.023,17.991,0.99,18.983,52.678
211,7,7,7,12.365,0.023,18.173,0.999,19.174,52.153
212,7,7,7,15.783,0.024,19.782,1.008,20.793,48.092
213,7,7,7,13.576,0.025,17.901,0.998,18.902,52.904
214,7,7,7,12.368,0.025,17.789,0.977,18.769,53.278
215,7,7,7,12.358,0.024,18.083,1.043,19.129,52.277
216,7,7,7,12.419,0.024,18.273,1.057,19.334,51.721
217,7,7,7,13.563,0.023,18.522,0.983,19.508,51.262
218,7,7,7,12.337,0.025,18.615,1.036,19.654,50.879
219,7,7,7,12.342,0.024,18.078,0.99,19.07,52.438
220,7,7,7,12.332,0.024,18.364,0.97,19.338,51.713
221,6,6,6,12.318,0.027,18.619,1.59,20.212,49.474
222,7,7,7,12.355,0.026,18.126,0.976,19.106,52.34
223,7,7,7,12.331,0.025,18.185,1.048,19.237,51.984
224,7,7,7,12.409,0.026,18.201,0.95,19.154,52.208
225,7,7,7,12.334,0.026,17.986,0.983,18.973,52.707
226,6,6,6,12.248,0.024,17.898,0.892,18.792,53.213
227,6,6,6,13.942,0.025,17.724,0.977,18.705,53.462
228,6,6,6,12.315,0.024,17.768,0.834,18.605,53.749
229,6,6,6,13.501,0.024,18.044,0.834,18.881,52.963
230,6,6,6,12.342,0.027,18.236,0.846,19.085,52.396
231,8,8,8,12.319,0.028,18.525,1.105,19.634,50.932
232,7,7,7,12.363,0.022,18.842,1.029,19.874,50.317
233,10,10,10,12.352,0.024,18.959,1.334,20.296,49.27
234,10,10,10,12.383,0.025,21.229,1.315,22.547,44.351
235,8,8,8,12.323,0.026,18.829,1.059,19.891,50.275
236,9,9,9,12.309,0.023,19.087,1.138,20.228,49.436
237,8,8,8,12.27,0.025,19.118,1.065,20.187,49.538
238,9,9,9,12.258,0.022,18.779,1.269,20.052,49.87
239,8,8,8,12.334,0.025,19.268,1.116,20.387,49.05
240,9,9,9,12.35,0.025,18.888,1.979,20.871,47.914
241,8,8,8,12.322,0.023,19.066,1.083,20.152,49.622
242,7,7,7,12.336,0.023,22.55,0.982,23.535,42.49
243,7,7,7,12.331,0.026,18.295,1.028,19.327,51.742
244,7,7,7,12.305,0.023,18.37,1.066,19.439,51.444
245,7,7,7,12.387,0.024,18.655,0.946,19.605,51.008
246,7,7,7,15.679,0.024,18.878,0.96,19.841,50.402
247,7,7,7,12.295,0.023,18.516,0.986,19.506,51.267
248,8,8,8,12.293,0.023,18.829,1.091,19.923,50.193
249,7,7,7,12.315,0.024,18.557,0.944,19.504,51.271
250,7,7,7,12.246,0.025,18.48,0.934,19.416,51.503
251,7,7,7,12.367,0.022,21.398,1.048,22.449,44.545
252,8,8,8,12.296,0.024,23.348,1.078,24.43,40.934
253,10,10,10,12.188,0.024,18.726,1.27,20.001,49.998
254,10,10,10,12.197,0.023,18.741,1.246,19.99,50.024
255,12,12,12,12.229,0.025,18.919,1.424,20.346,49.149
256,11,11,11,12.205,0.025,19.273,1.345,20.621,48.495
257,11,11,11,12.245,0.021,18.948,1.369,20.32,49.213
258,10,10,10,12.306,0.024,19.21,1.256,20.469,48.854
259,9,9,9,12.249,0.025,19.058,1.161,20.223,49.449
260,11,11,11,12.236,0.025,19.018,1.397,20.418,48.975
261,10,10,10,12.338,0.021,19.388,1.352,20.744,48.207
262,8,8,8,12.239,0.022,19.299,1.09,20.392,49.038
263,7,7,7,12.299,0.024,18.828,1.04,19.871,50.325
264,9,9,9,12.261,0.024,19.096,1.143,20.242,49.401
