frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
431,9,9,9,12.115,0.024,19.689,1.193,20.885,47.881
432,11,11,11,12.022,0.024,19.975,1.307,21.286,46.979
433,12,12,12,12.096,0.024,20.811,1.452,22.267,44.91
434,13,13,13,12.0,0.026,20.69,1.474,22.168,45.111
435,13,13,13,12.072,0.023,20.36,1.597,21.961,45.536
436,12,12,12,11.998,0.022,20.065,1.387,21.456,46.607
437,10,10,10,12.071,0.023,20.316,1.211,21.53,46.446
438,9,9,9,12.21,0.021,19.676,1.13,20.809,48.057
439,8,8,8,12.158,0.025,19.939,1.036,20.978,47.669
440,8,8,8,12.114,0.024,19.948,1.056,21.008,47.602
441,8,8,8,12.089,0.022,19.696,1.007,20.705,48.297
442,7,7,7,12.167,0.023,19.558,0.938,20.499,48.783
443,8,8,8,12.099,0.023,19.74,1.112,20.855,47.95
444,10,10,10,12.103,0.024,20.0,1.241,21.245,47.069
445,12,12,12,12.02,0.025,19.512,1.417,20.931,47.776
446,12,12,12,11.988,0.021,20.107,1.524,21.635,46.222
447,12,12,12,12.033,0.023,20.381,1.429,21.814,45.843
448,12,12,12,11.954,0.022,20.163,1.345,21.511,46.487
449,9,9,9,11.972,0.03,20.172,1.183,21.359,46.819
450,10,10,10,12.012,0.026,20.035,1.193,21.242,47.077
451,9,9,9,12.036,0.024,23.065,1.096,24.164,41.384
452,9,9,9,11.917,0.027,23.191,1.119,24.314,41.129
453,10,10,10,11.997,0.026,19.821,1.297,21.121,47.347
454,9,9,9,11.974,0.026,20.46,1.112,21.587,46.324
455,10,10,10,11.966,0.022,19.898,1.229,21.13,47.325
456,9,9,9,11.987,0.023,20.14,1.171,21.328,46.887
457,9,9,9,12.003,0.022,19.717,1.112,20.832,48.004
458,10,10,10,12.02,0.024,19.851,1.171,21.025,47.563
459,12,12,12,11.99,0.026,20.35,1.517,21.87,45.725
460,12,12,12,11.981,0.025,20.415,1.425,21.843,45.782
461,13,13,13,11.945,0.027,23.513,1.553,25.069,39.89
462,13,13,13,12.042,0.025,20.405,1.603,22.011,45.431
463,11,11,11,12.007,0.027,20.161,1.278,21.442,46.638
464,10,10,10,11.985,0.024,20.379,1.306,21.689,46.107
465,12,12,12,12.114,0.027,20.74,1.425,22.169,45.109
466,12,12,12,12.051,0.025,20.912,1.406,22.32,44.803
467,12,12,12,12.09,0.024,20.814,1.408,22.225,44.994
468,12,12,12,12.109,0.023,21.0,1.361,22.365,44.713
469,10,10,10,12.105,0.023,20.66,1.23,21.894,45.674
470,10,10,10,12.179,0.022,20.889,1.242,22.134,45.179
471,12,12,12,12.181,0.023,20.862,1.435,22.3,44.842
472,11,11,11,12.129,0.022,20.569,1.342,21.914,45.632
473,11,11,11,12.313,0.021,20.604,1.414,22.021,45.411
474,13,13,13,12.201,0.021,21.183,1.507,22.693,44.066
475,12,12,12,12.204,0.024,21.518,1.428,22.949,43.575
476,12,12,12,12.266,0.022,20.683,1.508,22.194,45.056
477,13,13,13,12.301,0.023,21.178,1.471,22.653,44.145
478,15,15,15,12.205,0.024,21.74,1.727,23.472,42.605
479,17,17,17,12.179,0.023,21.817,1.908,23.729,42.143
480,15,15,15,12.18,0.024,22.045,1.557,23.606,42.362
481,14,14,14,12.188,0.029,21.602,1.69,23.296,42.926
482,15,15,15,12.188,0.023,22.57,1.802,24.375,41.026
483,18,18,18,12.268,0.023,22.431,2.076,24.51,40.799
484,17,17,17,12.228,0.023,22.125,1.847,23.976,41.709
485,18,18,18,12.247,0.026,21.667,1.956,23.626,42.327
486,16,16,16,12.204,0.023,22.177,1.777,23.957,41.741
487,16,16,16,12.24,0.023,24.512,1.852,26.368,37.925
488,14,14,14,12.264,0.021,21.806,1.559,23.369,42.793
489,16,16,16,12.265,0.022,21.8,1.722,23.525,42.508
490,17,17,17,12.281,0.027,22.156,1.916,24.075,41.536
491,18,18,18,12.229,0.024,22.277,1.934,24.216,41.295
492,17,17,17,12.296,0.022,22.517,1.945,24.465,40.874
493,16,16,16,12.202,0.023,21.795,1.779,23.578,42.412
494,15,15,15,12.271,0.026,21.322,1.687,23.012,43.456
495,15,15,15,12.341,0.024,24.629,1.92,26.553,37.661
496,14,14,14,12.424,0.025,21.617,1.769,23.389,42.755
497,13,13,13,12.41,0.024,21.264,1.513,22.781,43.896
498,12,12,12,12.29,0.025,21.224,1.42,22.647,44.156
499,13,13,13,12.286,0.024,21.248,1.497,22.748,43.96
500,14,14,14,12.268,0.025,21.46,1.648,23.112,43.268
501,14,14,14,12.285,0.022,24.748,1.551,26.302,38.02
502,12,12,12,12.376,0.028,23.397,1.402,24.802,40.319
503,15,15,15,12.269,0.025,21.38,1.845,23.229,43.05
504,14,14,14,12.271,0.021,21.019,1.64,22.662,44.126
505,13,13,13,13.523,0.022,21.084,1.595,22.683,44.086
506,13,13,13,12.297,0.021,20.755,1.507,22.265,44.913
507,13,13,13,12.44,0.022,20.924,1.612,22.539,44.367
508,14,14,14,12.304,0.022,20.952,1.57,22.524,44.397
509,16,16,16,12.333,0.023,20.658,1.843,22.505,44.435
510,14,14,14,12.338,0.023,23.154,1.968,25.127,39.798
511,16,16,16,12.378,0.022,23.839,2.136,25.979,38.493
512,15,15,15,12.32,0.025,24.088,1.763,25.864,38.663
513,17,17,17,12.303,0.03,22.073,2.91,24.987,40.021
514,16,16,16,12.435,0.031,21.675,1.849,23.527,42.504
515,17,17,17,12.274,0.022,21.207,1.913,23.123,43.246
516,17,17,17,12.374,0.023,21.279,1.861,23.143,43.209
517,18,18,18,12.423,0.022,21.354,2.037,23.395,42.745
518,17,17,17,12.416,0.021,21.271,1.96,23.234,43.041
519,17,17,17,15.763,0.02,21.129,1.938,23.07,43.346
520,18,18,18,12.404,0.022,21.446,1.948,23.397,42.74
521,16,16,16,12.346,0.021,21.392,1.759,23.155,43.187
522,16,16,16,13.743,0.022,21.262,1.751,23.017,43.447
523,17,17,17,12.214,0.021,21.169,2.064,23.237,43.035
524,14,14,14,12.303,0.02,21.335,1.656,22.994,43.489
525,14,14,14,12.329,0.02,20.668,1.571,22.242,44.96
526,13,13,13,12.355,0.024,21.079,1.582,22.665,44.121
527,14,14,14,12.251,0.022,20.392,1.567,21.962,45.534
528,14,14,14,12.55,0.022,20.652,1.62,22.275,44.894
529,15,15,15,12.416,0.02,20.655,1.686,22.344,44.754
530,14,14,14,12.295,0.021,20.442,1.606,22.052,45.348
531,14,14,14,13.578,0.021,20.602,1.689,22.296,44.852
532,12,12,12,12.299,0.021,20.82,1.363,22.186,45.074
533,12,12,12,12.338,0.023,20.193,1.483,21.679,46.127
534,12,12,12,12.244,0.02,20.171,1.416,21.59,46.318
535,13,13,13,12.257,0.022,20.135,1.524,21.662,46.164
536,13,13,13,12.332,0.02,20.406,1.498,21.908,45.646
537,13,13,13,12.282,0.019,20.306,1.475,21.784,45.906
538,13,13,13,12.215,0.021,20.67,1.511,22.184,45.077
539,14,14,14,12.21,0.019,22.647,1.617,24.268,41.207
540,13,13,13,12.271,0.022,20.689,1.59,22.282,44.88
541,13,13,13,12.343,0.019,20.489,2.459,22.951,43.571
542,12,12,12,12.197,0.02,20.158,1.436,21.597,46.302
543,13,13,13,12.273,0.019,19.832,1.498,21.332,46.878
544,14,14,14,12.422,0.019,20.217,1.635,21.854,45.758
545,14,14,14,12.209,0.019,20.327,1.587,21.917,45.627
546,13,13,13,12.232,0.019,20.343,1.493,21.84,45.788
547,13,13,13,14.644,0.019,20.167,1.472,21.652,46.185
548,13,13,13,12.336,0.02,20.523,1.536,22.062,45.326
549,13,13,13,12.279,0.023,20.771,1.455,22.229,44.986
550,12,12,12,12.352,0.019,20.297,1.416,21.716,46.05
551,13,13,13,12.269,0.051,22.463,1.527,23.994,41.677
552,12,12,12,12.268,0.021,22.404,1.403,23.81,41.998
553,14,14,14,12.179,0.019,20.363,1.572,21.938,45.584
554,15,15,15,12.269,0.019,19.817,1.666,21.485,46.544
555,12,12,12,12.316,0.019,20.287,1.442,21.732,46.015
556,12,12,12,12.288,0.019,20.235,1.397,21.635,46.221
557,11,11,11,12.302,0.019,20.34,1.378,21.721,46.038
558,12,12,12,12.307,0.019,19.919,1.407,21.329,46.885
559,11,11,11,12.321,0.02,20.109,1.297,21.409,46.71
560,12,12,12,12.303,0.02,19.783,1.477,21.262,47.031
561,12,12,12,12.215,0.02,20.127,1.446,21.575,46.35
562,12,12,12,12.2,0.022,19.932,1.382,21.317,46.91
563,10,10,10,12.167,0.023,20.117,1.305,21.425,46.675
564,11,11,11,12.204,0.018,19.665,1.294,20.962,47.706
565,10,10,10,12.223,0.019,19.705,1.192,20.901,47.846
566,10,10,10,12.198,0.019,23.466,1.21,24.68,40.519
567,12,12,12,12.21,0.019,20.266,1.427,21.696,46.091
568,11,11,11,12.199,0.021,20.113,1.308,21.425,46.674
569,12,12,12,12.197,0.021,20.302,1.475,21.78,45.913
570,11,11,11,12.177,0.02,19.991,1.298,21.292,46.967
571,11,11,11,12.237,0.022,20.058,1.292,21.354,46.83
572,11,11,11,12.237,0.021,19.95,1.37,21.323,46.899
573,10,10,10,12.222,0.02,19.853,1.2,21.055,47.494
574,9,9,9,12.646,0.02,19.853,1.133,20.989,47.643
575,11,11,11,12.234,0.021,20.258,1.373,21.644,46.202
576,11,11,11,12.263,0.02,20.344,1.332,21.68,46.126
577,10,10,10,12.283,0.021,19.852,1.204,21.059,47.485
578,9,9,9,12.253,0.02,20.213,1.228,21.444,46.633
579,10,10,10,12.386,0.028,19.497,1.251,20.752,48.189
580,9,9,9,12.274,0.025,19.617,1.136,20.756,48.179
581,8,8,8,13.532,0.027,19.502,1.097,20.602,48.539
582,9,9,9,12.306,0.026,19.486,1.11,20.599,48.546
583,9,9,9,12.329,0.026,19.607,1.238,20.849,47.965
584,9,9,9,12.338,0.024,19.451,1.138,20.592,48.563
585,8,8,8,13.576,0.025,19.416,1.006,20.425,48.96
586,8,8,8,12.298,0.025,19.307,1.023,20.333,49.182
587,9,9,9,12.289,0.023,20.042,1.125,21.17,47.236
588,10,10,10,12.341,0.023,20.242,1.332,21.577,46.346
589,10,10,10,12.301,0.025,19.946,1.22,21.17,47.237
590,9,9,9,12.295,0.024,19.819,1.146,20.968,47.692
591,10,10,10,12.388,0.023,19.915,1.253,21.172,47.232
592,10,10,10,12.356,0.027,20.043,1.343,21.39,46.751
593,10,10,10,12.397,0.025,19.476,1.267,20.746,48.203
594,9,9,9,12.408,0.024,20.921,1.291,22.216,45.013
595,9,9,9,12.327,0.024,19.36,1.141,20.505,48.768
596,9,9,9,12.368,0.025,18.7,1.158,19.861,50.351
597,9,9,9,12.462,0.024,18.947,1.108,20.073,49.819
598,10,10,10,12.321,0.013,19.106,1.191,20.299,49.262
599,9,9,9,12.361,0.016,19.155,1.106,20.264,49.349
600,8,8,8,12.382,0.013,21.847,2.24,24.09,41.511
