07-12-2026 04:20:29 RAM 3662/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@806,66%@806,33%@806,16%@806,9%@729,8%@729] EMC_FREQ 11%@3199 GR3D_FREQ 18%@[305] NVDEC off NVJPG off NVJPG1 off VIC 6%@115 OFA off APE 200 cpu@49.187C soc2@48.531C soc0@49.25C gpu@49.218C tj@49.218C soc1@48.062C VDD_IN 7752mW/5848mW VDD_CPU_GPU_CV 1816mW/1218mW VDD_SOC 2966mW/2185mW
07-12-2026 04:20:29 RAM 3662/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@1344,63%@1344,20%@1344,10%@1344,9%@729,0%@729] EMC_FREQ 11%@3199 GR3D_FREQ 20%@[305] NVDEC off NVJPG off NVJPG1 off VIC 43%@115 OFA off APE 200 cpu@49.218C soc2@48.687C soc0@49.218C gpu@49.25C tj@49.25C soc1@48.062C VDD_IN 7752mW/5859mW VDD_CPU_GPU_CV 1816mW/1221mW VDD_SOC 3005mW/2190mW
07-12-2026 04:20:29 RAM 3662/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@806,66%@806,18%@806,9%@806,0%@729,16%@729] EMC_FREQ 11%@3199 GR3D_FREQ 97%@[305] NVDEC off NVJPG off NVJPG1 off VIC 14%@115 OFA off APE 200 cpu@49.5C soc2@48.687C soc0@49.343C gpu@49.156C tj@49.5C soc1@48.093C VDD_IN 7673mW/5869mW VDD_CPU_GPU_CV 1776mW/1224mW VDD_SOC 2966mW/2195mW
07-12-2026 04:20:29 RAM 3662/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [33%@883,36%@883,10%@883,54%@883,16%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 99%@[305] NVDEC off NVJPG off NVJPG1 off VIC 23%@115 OFA off APE 200 cpu@49.281C soc2@48.562C soc0@49.218C gpu@49.25C tj@49.281C soc1@48.093C VDD_IN 7645mW/5880mW VDD_CPU_GPU_CV 1737mW/1227mW VDD_SOC 2966mW/2199mW
07-12-2026 04:20:30 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [25%@729,66%@729,9%@729,27%@729,18%@729,23%@729] EMC_FREQ 11%@3199 GR3D_FREQ 23%@[305] NVDEC off NVJPG off NVJPG1 off VIC 27%@115 OFA off APE 200 cpu@49.312C soc2@48.562C soc0@49.156C gpu@49.125C tj@49.312C soc1@48.031C VDD_IN 7606mW/5890mW VDD_CPU_GPU_CV 1697mW/1230mW VDD_SOC 2966mW/2204mW
07-12-2026 04:20:30 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@806,63%@806,28%@806,23%@806,10%@729,10%@729] EMC_FREQ 11%@3199 GR3D_FREQ 7%@[305] NVDEC off NVJPG off NVJPG1 off VIC 8%@115 OFA off APE 200 cpu@49.468C soc2@48.687C soc0@49.218C gpu@49.625C tj@49.625C soc1@48.156C VDD_IN 7606mW/5900mW VDD_CPU_GPU_CV 1697mW/1233mW VDD_SOC 2966mW/2208mW
07-12-2026 04:20:30 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@806,63%@806,20%@806,38%@806,16%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 4%@[305] NVDEC off NVJPG off NVJPG1 off VIC 28%@115 OFA off APE 200 cpu@49.5C soc2@48.656C soc0@49.187C gpu@49.156C tj@49.312C soc1@48.093C VDD_IN 7527mW/5909mW VDD_CPU_GPU_CV 1658mW/1235mW VDD_SOC 2966mW/2212mW
07-12-2026 04:20:30 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@1344,0%@1344,18%@1344,60%@729,0%@1205,8%@729] EMC_FREQ 11%@3199 GR3D_FREQ 12%@[305] NVDEC off NVJPG off NVJPG1 off VIC 18%@115 OFA off APE 200 cpu@49.406C soc2@48.625C soc0@49.343C gpu@49.25C tj@49.406C soc1@48.156C VDD_IN 7606mW/5919mW VDD_CPU_GPU_CV 1697mW/1238mW VDD_SOC 2966mW/2217mW
07-12-2026 04:20:30 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@729,61%@729,22%@729,27%@729,16%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 95%@[305] NVDEC off NVJPG off NVJPG1 off VIC 20%@115 OFA off APE 200 cpu@49.25C soc2@48.593C soc0@49.312C gpu@49.468C tj@49.468C soc1@47.968C VDD_IN 7685mW/5929mW VDD_CPU_GPU_CV 1737mW/1241mW VDD_SOC 2966mW/2221mW
07-12-2026 04:20:30 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [20%@806,0%@806,23%@806,75%@806,10%@729,10%@729] EMC_FREQ 11%@3199 GR3D_FREQ 78%@[305] NVDEC off NVJPG off NVJPG1 off VIC 30%@115 OFA off APE 200 cpu@49.312C soc2@48.687C soc0@49.156C gpu@49.125C tj@49.312C soc1@48.062C VDD_IN 7645mW/5938mW VDD_CPU_GPU_CV 1697mW/1243mW VDD_SOC 2966mW/2225mW
07-12-2026 04:20:30 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [10%@729,58%@729,0%@729,25%@729,0%@729,16%@729] EMC_FREQ 11%@3199 GR3D_FREQ 17%@[305] NVDEC off NVJPG off NVJPG1 off VIC 9%@115 OFA off APE 200 cpu@49.531C soc2@48.718C soc0@49.218C gpu@49.562C tj@49.562C soc1@48.218C VDD_IN 7685mW/5948mW VDD_CPU_GPU_CV 1737mW/1246mW VDD_SOC 3005mW/2229mW
07-12-2026 04:20:30 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [20%@729,58%@729,25%@729,27%@729,10%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 24%@[305] NVDEC off NVJPG off NVJPG1 off VIC 30%@115 OFA off APE 200 cpu@49.531C soc2@48.718C soc0@49.281C gpu@49.343C tj@49.531C soc1@48.218C VDD_IN 7593mW/5957mW VDD_CPU_GPU_CV 1697mW/1248mW VDD_SOC 2966mW/2233mW
07-12-2026 04:20:30 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [38%@1344,66%@1344,18%@1344,27%@1344,9%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 9%@[305] NVDEC off NVJPG off NVJPG1 off VIC 17%@115 OFA off APE 200 cpu@49.468C soc2@48.75C soc0@49.375C gpu@49.625C tj@49.625C soc1@48.093C VDD_IN 7566mW/5966mW VDD_CPU_GPU_CV 1697mW/1251mW VDD_SOC 2966mW/2238mW
07-12-2026 04:20:31 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [30%@729,63%@729,18%@729,20%@729,23%@729,16%@729] EMC_FREQ 11%@3199 GR3D_FREQ 24%@[305] NVDEC off NVJPG off NVJPG1 off VIC 5%@115 OFA off APE 200 cpu@49.218C soc2@48.625C soc0@49.25C gpu@49.406C tj@49.406C soc1@48.125C VDD_IN 7527mW/5975mW VDD_CPU_GPU_CV 1658mW/1253mW VDD_SOC 2966mW/2242mW
07-12-2026 04:20:31 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [20%@729,60%@729,18%@806,23%@806,10%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 14%@[305] NVDEC off NVJPG off NVJPG1 off VIC 32%@115 OFA off APE 200 cpu@49.468C soc2@48.625C soc0@49.187C gpu@49.281C tj@49.468C soc1@48.25C VDD_IN 7527mW/5983mW VDD_CPU_GPU_CV 1697mW/1256mW VDD_SOC 2966mW/2245mW
07-12-2026 04:20:31 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@949,16%@806,63%@806,10%@806,25%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 10%@[305] NVDEC off NVJPG off NVJPG1 off VIC 10%@115 OFA off APE 200 cpu@49.687C soc2@48.718C soc0@49.187C gpu@49.281C tj@49.687C soc1@48.218C VDD_IN 7566mW/5992mW VDD_CPU_GPU_CV 1697mW/1258mW VDD_SOC 2966mW/2249mW
07-12-2026 04:20:31 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [30%@868,16%@729,58%@729,18%@729,18%@729,25%@729] EMC_FREQ 11%@3199 GR3D_FREQ 45%@[305] NVDEC off NVJPG off NVJPG1 off VIC 25%@115 OFA off APE 200 cpu@49.718C soc2@48.718C soc0@49.437C gpu@49.718C tj@49.718C soc1@48.156C VDD_IN 7633mW/6001mW VDD_CPU_GPU_CV 1737mW/1261mW VDD_SOC 2966mW/2253mW
07-12-2026 04:20:31 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [33%@1344,18%@1344,61%@1344,20%@1344,27%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 77%@[305] NVDEC off NVJPG off NVJPG1 off VIC 18%@115 OFA off APE 200 cpu@49.5C soc2@48.718C soc0@49.187C gpu@49.281C tj@49.5C soc1@48.093C VDD_IN 7645mW/6009mW VDD_CPU_GPU_CV 1737mW/1263mW VDD_SOC 2966mW/2257mW
07-12-2026 04:20:31 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@729,40%@729,30%@729,0%@729,27%@960,16%@960] EMC_FREQ 11%@3199 GR3D_FREQ 76%@[305] NVDEC off NVJPG off NVJPG1 off VIC 6%@115 OFA off APE 200 cpu@49.437C soc2@48.656C soc0@49.312C gpu@49.187C tj@49.437C soc1@48.312C VDD_IN 7606mW/6018mW VDD_CPU_GPU_CV 1697mW/1265mW VDD_SOC 2966mW/2261mW
07-12-2026 04:20:31 RAM 3664/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [25%@1344,9%@1344,16%@1344,9%@1344,58%@960,18%@960] EMC_FREQ 11%@3199 GR3D_FREQ 46%@[305] NVDEC off NVJPG off NVJPG1 off VIC 41%@115 OFA off APE 200 cpu@49.468C soc2@48.687C soc0@49.25C gpu@49.343C tj@49.468C soc1@48.156C VDD_IN 7673mW/6027mW VDD_CPU_GPU_CV 1737mW/1268mW VDD_SOC 3005mW/2265mW
07-12-2026 04:20:31 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [10%@729,9%@729,9%@729,30%@729,25%@883,54%@883] EMC_FREQ 11%@3199 GR3D_FREQ 99%@[305] NVDEC off NVJPG off NVJPG1 off VIC 12%@115 OFA off APE 200 cpu@49.5C soc2@48.656C soc0@49.468C gpu@49.281C tj@49.5C soc1@48.156C VDD_IN 7725mW/6036mW VDD_CPU_GPU_CV 1737mW/1270mW VDD_SOC 3005mW/2269mW
07-12-2026 04:20:31 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [25%@729,23%@729,18%@729,9%@729,60%@883,20%@883] EMC_FREQ 11%@3199 GR3D_FREQ 68%@[305] NVDEC off NVJPG off NVJPG1 off VIC 22%@115 OFA off APE 200 cpu@49.5C soc2@48.625C soc0@49.375C gpu@49.625C tj@49.625C soc1@48.218C VDD_IN 7673mW/6044mW VDD_CPU_GPU_CV 1737mW/1273mW VDD_SOC 3005mW/2273mW
07-12-2026 04:20:32 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [30%@1344,18%@1344,16%@1344,0%@1344,54%@729,25%@729] EMC_FREQ 11%@3199 GR3D_FREQ 12%@[305] NVDEC off NVJPG off NVJPG1 off VIC 20%@115 OFA off APE 200 cpu@49.343C soc2@48.656C soc0@49.343C gpu@49.375C tj@49.375C soc1@48.125C VDD_IN 7685mW/6053mW VDD_CPU_GPU_CV 1737mW/1275mW VDD_SOC 3005mW/2276mW
07-12-2026 04:20:32 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@729,16%@729,30%@729,27%@729,15%@729,54%@729] EMC_FREQ 11%@3199 GR3D_FREQ 71%@[305] NVDEC off NVJPG off NVJPG1 off VIC 6%@115 OFA off APE 200 cpu@49.593C soc2@48.718C soc0@49.375C gpu@49.656C tj@49.656C soc1@48.156C VDD_IN 7725mW/6062mW VDD_CPU_GPU_CV 1776mW/1278mW VDD_SOC 3005mW/2280mW
07-12-2026 04:20:32 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [30%@1344,18%@1344,18%@1343,18%@729,8%@806,63%@806] EMC_FREQ 11%@3199 GR3D_FREQ 35%@[305] NVDEC off NVJPG off NVJPG1 off VIC 42%@115 OFA off APE 200 cpu@49.312C soc2@48.781C soc0@49.343C gpu@49.531C tj@49.531C soc1@48.218C VDD_IN 7685mW/6070mW VDD_CPU_GPU_CV 1737mW/1280mW VDD_SOC 2966mW/2284mW
07-12-2026 04:20:32 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [38%@729,18%@729,9%@729,10%@729,63%@806,16%@806] EMC_FREQ 11%@3199 GR3D_FREQ 63%@[305] NVDEC off NVJPG off NVJPG1 off VIC 12%@115 OFA off APE 200 cpu@49.5C soc2@48.75C soc0@49.468C gpu@49.375C tj@49.5C soc1@48.218C VDD_IN 7593mW/6078mW VDD_CPU_GPU_CV 1697mW/1282mW VDD_SOC 2966mW/2287mW
07-12-2026 04:20:32 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@1344,30%@729,30%@729,27%@729,16%@806,54%@806] EMC_FREQ 11%@3199 GR3D_FREQ 70%@[713] NVDEC off NVJPG off NVJPG1 off VIC 23%@115 OFA off APE 200 cpu@49.562C soc2@48.718C soc0@49.468C gpu@49.531C tj@49.562C soc1@48.218C VDD_IN 7645mW/6086mW VDD_CPU_GPU_CV 1737mW/1285mW VDD_SOC 2966mW/2291mW
07-12-2026 04:20:32 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@848,25%@729,16%@729,0%@729,54%@1036,27%@1036] EMC_FREQ 11%@3199 GR3D_FREQ 68%@[407] NVDEC off NVJPG off NVJPG1 off VIC 22%@115 OFA off APE 200 cpu@49.406C soc2@48.843C soc0@49.312C gpu@49.531C tj@49.531C soc1@48.187C VDD_IN 7831mW/6095mW VDD_CPU_GPU_CV 1855mW/1288mW VDD_SOC 3005mW/2294mW
07-12-2026 04:20:32 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@729,20%@729,10%@729,16%@729,23%@806,61%@806] EMC_FREQ 11%@3199 GR3D_FREQ 2%@[305] NVDEC off NVJPG off NVJPG1 off VIC 5%@115 OFA off APE 200 cpu@49.406C soc2@48.75C soc0@49.375C gpu@49.343C tj@49.406C soc1@48.156C VDD_IN 7791mW/6103mW VDD_CPU_GPU_CV 1816mW/1290mW VDD_SOC 3005mW/2298mW
07-12-2026 04:20:32 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [45%@729,33%@729,16%@729,9%@729,18%@729,20%@729] EMC_FREQ 11%@3199 GR3D_FREQ 32%@[305] NVDEC off NVJPG off NVJPG1 off VIC 36%@115 OFA off APE 200 cpu@49.718C soc2@48.906C soc0@49.437C gpu@49.812C tj@49.812C soc1@48.25C VDD_IN 7791mW/6112mW VDD_CPU_GPU_CV 1816mW/1293mW VDD_SOC 3005mW/2302mW
07-12-2026 04:20:32 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [25%@883,50%@883,20%@883,16%@883,9%@729,18%@729] EMC_FREQ 11%@3199 GR3D_FREQ 57%@[305] NVDEC off NVJPG off NVJPG1 off VIC 12%@115 OFA off APE 200 cpu@49.656C soc2@48.781C soc0@49.5C gpu@49.562C tj@49.656C soc1@48.25C VDD_IN 7752mW/6120mW VDD_CPU_GPU_CV 1776mW/1295mW VDD_SOC 3005mW/2305mW
07-12-2026 04:20:33 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@960,50%@960,27%@960,25%@960,16%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 2%@[305] NVDEC off NVJPG off NVJPG1 off VIC 22%@115 OFA off APE 200 cpu@49.5C soc2@48.875C soc0@49.468C gpu@49.406C tj@49.5C soc1@48.218C VDD_IN 7752mW/6128mW VDD_CPU_GPU_CV 1776mW/1298mW VDD_SOC 3005mW/2309mW
07-12-2026 04:20:33 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [25%@1344,23%@806,60%@806,18%@806,16%@729,0%@729] EMC_FREQ 11%@3199 GR3D_FREQ 99%@[305] NVDEC off NVJPG off NVJPG1 off VIC 24%@115 OFA off APE 200 cpu@49.468C soc2@48.718C soc0@49.437C gpu@49.625C tj@49.625C soc1@48.218C VDD_IN 7791mW/6137mW VDD_CPU_GPU_CV 1816mW/1300mW VDD_SOC 3005mW/2312mW
07-12-2026 04:20:33 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [25%@883,25%@883,58%@883,0%@883,10%@729,10%@729] EMC_FREQ 11%@3199 GR3D_FREQ 90%@[305] NVDEC off NVJPG off NVJPG1 off VIC 5%@115 OFA off APE 200 cpu@49.531C soc2@48.781C soc0@49.437C gpu@49.5C tj@49.531C soc1@48.468C VDD_IN 7725mW/6144mW VDD_CPU_GPU_CV 1776mW/1303mW VDD_SOC 3005mW/2316mW
07-12-2026 04:20:33 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@806,36%@806,63%@806,20%@806,16%@729,30%@729] EMC_FREQ 11%@3199 GR3D_FREQ 5%@[305] NVDEC off NVJPG off NVJPG1 off VIC 35%@115 OFA off APE 200 cpu@49.843C soc2@48.875C soc0@49.343C gpu@49.468C tj@49.843C soc1@48.281C VDD_IN 7685mW/6152mW VDD_CPU_GPU_CV 1737mW/1305mW VDD_SOC 3005mW/2319mW
07-12-2026 04:20:33 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [35%@806,10%@806,58%@806,25%@806,10%@729,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 5%@[305] NVDEC off NVJPG off NVJPG1 off VIC 10%@115 OFA off APE 200 cpu@49.687C soc2@48.906C soc0@49.406C gpu@49.406C tj@49.687C soc1@48.312C VDD_IN 7685mW/6160mW VDD_CPU_GPU_CV 1737mW/1307mW VDD_SOC 3005mW/2322mW
07-12-2026 04:20:33 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@883,16%@883,72%@883,25%@883,16%@729,16%@729] EMC_FREQ 11%@3199 GR3D_FREQ 68%@[305] NVDEC off NVJPG off NVJPG1 off VIC 35%@115 OFA off APE 200 cpu@49.593C soc2@48.812C soc0@49.531C gpu@49.531C tj@49.593C soc1@48.25C VDD_IN 7685mW/6167mW VDD_CPU_GPU_CV 1737mW/1309mW VDD_SOC 3005mW/2326mW
07-12-2026 04:20:33 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@729,10%@729,36%@729,20%@729,16%@729,16%@729] EMC_FREQ 11%@3199 GR3D_FREQ 63%@[305] NVDEC off NVJPG off NVJPG1 off VIC 20%@115 OFA off APE 200 cpu@49.375C soc2@48.812C soc0@49.5C gpu@49.531C tj@49.531C soc1@48.218C VDD_IN 7685mW/6174mW VDD_CPU_GPU_CV 1737mW/1311mW VDD_SOC 3005mW/2329mW
07-12-2026 04:20:33 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@729,10%@729,25%@729,63%@729,9%@729,10%@729] EMC_FREQ 11%@3199 GR3D_FREQ 24%@[305] NVDEC off NVJPG off NVJPG1 off VIC 6%@115 OFA off APE 200 cpu@49.437C soc2@49C soc0@49.406C gpu@49.562C tj@49.562C soc1@48.375C VDD_IN 7645mW/6181mW VDD_CPU_GPU_CV 1737mW/1313mW VDD_SOC 3005mW/2332mW
07-12-2026 04:20:33 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@1344,9%@1344,11%@1344,58%@1344,18%@729,33%@729] EMC_FREQ 11%@3199 GR3D_FREQ 99%@[305] NVDEC off NVJPG off NVJPG1 off VIC 38%@115 OFA off APE 200 cpu@49.875C soc2@48.906C soc0@49.406C gpu@49.406C tj@49.875C soc1@48.281C VDD_IN 7606mW/6188mW VDD_CPU_GPU_CV 1737mW/1315mW VDD_SOC 2966mW/2335mW
07-12-2026 04:20:34 RAM 3664/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@1036,20%@1036,41%@1036,54%@1036,16%@729,0%@729] EMC_FREQ 11%@3199 GR3D_FREQ 74%@[407] NVDEC off NVJPG off NVJPG1 off VIC 11%@115 OFA off APE 200 cpu@49.687C soc2@48.875C soc0@49.593C gpu@49.812C tj@49.968C soc1@48.25C VDD_IN 7673mW/6195mW VDD_CPU_GPU_CV 1776mW/1317mW VDD_SOC 2966mW/2338mW
07-12-2026 04:20:34 RAM 3664/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@806,16%@806,0%@806,54%@806,18%@729,27%@729] EMC_FREQ 11%@3199 GR3D_FREQ 39%@[305] NVDEC off NVJPG off NVJPG1 off VIC 40%@115 OFA off APE 200 cpu@49.75C soc2@48.906C soc0@49.531C gpu@49.593C tj@49.75C soc1@48.375C VDD_IN 7752mW/6203mW VDD_CPU_GPU_CV 1816mW/1320mW VDD_SOC 3005mW/2341mW
07-12-2026 04:20:34 RAM 3664/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@960,10%@960,25%@960,54%@1116,25%@1344,9%@729] EMC_FREQ 11%@3199 GR3D_FREQ 84%@[305] NVDEC off NVJPG off NVJPG1 off VIC 16%@115 OFA off APE 200 cpu@49.593C soc2@48.781C soc0@49.5C gpu@49.906C tj@49.906C soc1@48.25C VDD_IN 7712mW/6210mW VDD_CPU_GPU_CV 1776mW/1322mW VDD_SOC 3005mW/2345mW
07-12-2026 04:20:34 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [10%@883,25%@883,10%@883,54%@883,18%@729,25%@729] EMC_FREQ 11%@3199 GR3D_FREQ 99%@[305] NVDEC off NVJPG off NVJPG1 off VIC 23%@115 OFA off APE 200 cpu@49.562C soc2@48.906C soc0@49.531C gpu@49.5C tj@49.625C soc1@48.25C VDD_IN 7712mW/6217mW VDD_CPU_GPU_CV 1776mW/1324mW VDD_SOC 2966mW/2348mW
07-12-2026 04:20:34 RAM 3664/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [33%@883,18%@883,45%@883,50%@883,23%@729,18%@729] EMC_FREQ 11%@3199 GR3D_FREQ 99%@[305] NVDEC off NVJPG off NVJPG1 off VIC 28%@115 OFA off APE 200 cpu@49.718C soc2@48.875C soc0@49.468C gpu@49.406C tj@49.718C soc1@48.437C VDD_IN 7673mW/6224mW VDD_CPU_GPU_CV 1737mW/1326mW VDD_SOC 2966mW/2350mW
07-12-2026 04:20:34 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [20%@1344,9%@1344,40%@960,18%@729,9%@1344,20%@1344] EMC_FREQ 11%@3199 GR3D_FREQ 21%@[305] NVDEC off NVJPG off NVJPG1 off VIC 8%@115 OFA off APE 200 cpu@49.781C soc2@48.875C soc0@49.437C gpu@49.656C tj@49.781C soc1@48.437C VDD_IN 7633mW/6231mW VDD_CPU_GPU_CV 1737mW/1328mW VDD_SOC 2966mW/2353mW
07-12-2026 04:20:34 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@729,25%@729,23%@729,0%@729,45%@1036,46%@1036] EMC_FREQ 11%@3199 GR3D_FREQ 41%@[305] NVDEC off NVJPG off NVJPG1 off VIC 44%@115 OFA off APE 200 cpu@49.843C soc2@48.906C soc0@49.5C gpu@49.656C tj@49.843C soc1@48.375C VDD_IN 7633mW/6237mW VDD_CPU_GPU_CV 1737mW/1330mW VDD_SOC 2966mW/2356mW
07-12-2026 04:20:34 RAM 3664/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [27%@729,27%@729,0%@729,16%@729,0%@729,58%@729] EMC_FREQ 11%@3199 GR3D_FREQ 26%@[305] NVDEC off NVJPG off NVJPG1 off VIC 12%@115 OFA off APE 200 cpu@49.593C soc2@48.875C soc0@49.593C gpu@49.781C tj@49.812C soc1@48.25C VDD_IN 7645mW/6244mW VDD_CPU_GPU_CV 1737mW/1332mW VDD_SOC 2966mW/2359mW
07-12-2026 04:20:35 RAM 3664/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [35%@729,9%@729,27%@729,0%@729,0%@729,54%@883] EMC_FREQ 11%@3199 GR3D_FREQ 29%@[305] NVDEC off NVJPG off NVJPG1 off VIC 22%@115 OFA off APE 200 cpu@49.593C soc2@48.875C soc0@49.593C gpu@49.5C tj@49.593C soc1@48.281C VDD_IN 7725mW/6250mW VDD_CPU_GPU_CV 1737mW/1334mW VDD_SOC 2966mW/2362mW
07-12-2026 04:20:35 RAM 3664/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@729,28%@729,18%@729,18%@729,18%@883,63%@883] EMC_FREQ 11%@3199 GR3D_FREQ 93%@[305] NVDEC off NVJPG off NVJPG1 off VIC 20%@115 OFA off APE 200 cpu@49.687C soc2@48.875C soc0@49.5C gpu@49.843C tj@49.843C soc1@48.281C VDD_IN 7633mW/6257mW VDD_CPU_GPU_CV 1737mW/1336mW VDD_SOC 2966mW/2365mW
07-12-2026 04:20:35 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@729,20%@729,18%@729,16%@729,50%@883,33%@883] EMC_FREQ 11%@3199 GR3D_FREQ 53%@[305] NVDEC off NVJPG off NVJPG1 off VIC 5%@115 OFA off APE 200 cpu@49.562C soc2@48.875C soc0@49.5C gpu@49.656C tj@49.656C soc1@48.25C VDD_IN 7645mW/6263mW VDD_CPU_GPU_CV 1697mW/1337mW VDD_SOC 2966mW/2367mW
07-12-2026 04:20:35 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [20%@729,25%@729,10%@729,0%@729,50%@883,25%@883] EMC_FREQ 11%@3199 GR3D_FREQ 75%@[305] NVDEC off NVJPG off NVJPG1 off VIC 29%@115 OFA off APE 200 cpu@49.812C soc2@48.875C soc0@49.5C gpu@49.906C tj@49.906C soc1@48.437C VDD_IN 7606mW/6269mW VDD_CPU_GPU_CV 1697mW/1339mW VDD_SOC 2966mW/2370mW
07-12-2026 04:20:35 RAM 3663/7620MB (lfb 1x4MB) SWAP 0/3810MB (cached 0MB) CPU [16%@729,22%@729,30%@729,9%@729,16%@883,66%@883] EMC_FREQ 11%@3199 GR3D_FREQ 7%@[305] NVDEC off NVJPG off NVJPG1 off VIC 9%@115 OFA off APE 200 cpu@49.906C soc2@48.937C soc0@49.5C gpu@49.5C tj@49.906C soc1@48.437C VDD_IN 7606mW/6275mW VDD_CPU_GPU_CV 1697mW/1340mW VDD_SOC 2966mW/2373mW
